individual_local_identifier,Biome,hour,count,average,individual_name
PA_40_MALU,Pantanal,15.0,433,493.4166666666667,MALU
PA_40_MALU,Pantanal,16.0,415,493.4166666666667,MALU
PA_40_MALU,Pantanal,17.0,423,493.4166666666667,MALU
PA_40_MALU,Pantanal,18.0,475,493.4166666666667,MALU
PA_40_MALU,Pantanal,19.0,553,493.4166666666667,MALU
PA_40_MALU,Pantanal,20.0,558,493.4166666666667,MALU
PA_40_MALU,Pantanal,21.0,542,493.4166666666667,MALU
PA_40_MALU,Pantanal,22.0,537,493.4166666666667,MALU
PA_40_MALU,Pantanal,23.0,541,493.4166666666667,MALU
PA_47_MORENINHO,Pantanal,0.0,342,343.0833333333333,MORENINHO
PA_47_MORENINHO,Pantanal,1.0,341,343.0833333333333,MORENINHO
PA_47_MORENINHO,Pantanal,2.0,349,343.0833333333333,MORENINHO
PA_47_MORENINHO,Pantanal,3.0,355,343.0833333333333,MORENINHO
PA_47_MORENINHO,Pantanal,4.0,338,343.0833333333333,MORENINHO
PA_47_MORENINHO,Pantanal,5.0,340,343.0833333333333,MORENINHO
PA_47_MORENINHO,Pantanal,6.0,348,343.0833333333333,MORENINHO
PA_47_MORENINHO,Pantanal,7.0,349,343.0833333333333,MORENINHO
PA_47_MORENINHO,Pantanal,8.0,346,343.0833333333333,MORENINHO
PA_47_MORENINHO,Pantanal,9.0,358,343.0833333333333,MORENINHO
PA_47_MORENINHO,Pantanal,10.0,342,343.0833333333333,MORENINHO
PA_47_MORENINHO,Pantanal,11.0,350,343.0833333333333,MORENINHO
PA_47_MORENINHO,Pantanal,12.0,334,343.0833333333333,MORENINHO
PA_47_MORENINHO,Pantanal,13.0,350,343.0833333333333,MORENINHO
PA_47_MORENINHO,Pantanal,14.0,348,343.0833333333333,MORENINHO
PA_47_MORENINHO,Pantanal,15.0,356,343.0833333333333,MORENINHO
PA_47_MORENINHO,Pantanal,16.0,345,343.0833333333333,MORENINHO
PA_47_MORENINHO,Pantanal,17.0,337,343.0833333333333,MORENINHO
PA_47_MORENINHO,Pantanal,18.0,330,343.0833333333333,MORENINHO
PA_47_MORENINHO,Pantanal,19.0,336,343.0833333333333,MORENINHO
PA_47_MORENINHO,Pantanal,20.0,318,343.0833333333333,MORENINHO
PA_47_MORENINHO,Pantanal,21.0,347,343.0833333333333,MORENINHO
PA_47_MORENINHO,Pantanal,22.0,329,343.0833333333333,MORENINHO
PA_47_MORENINHO,Pantanal,23.0,346,343.0833333333333,MORENINHO
PA_48_TED,Pantanal,0.0,24,21.041666666666668,TED
PA_48_TED,Pantanal,1.0,20,21.041666666666668,TED
PA_48_TED,Pantanal,2.0,19,21.041666666666668,TED
PA_48_TED,Pantanal,3.0,22,21.041666666666668,TED
PA_48_TED,Pantanal,4.0,22,21.041666666666668,TED
PA_48_TED,Pantanal,5.0,21,21.041666666666668,TED
PA_48_TED,Pantanal,6.0,19,21.041666666666668,TED
PA_48_TED,Pantanal,7.0,21,21.041666666666668,TED
PA_48_TED,Pantanal,8.0,20,21.041666666666668,TED
PA_48_TED,Pantanal,9.0,20,21.041666666666668,TED
PA_48_TED,Pantanal,10.0,23,21.041666666666668,TED
PA_48_TED,Pantanal,11.0,23,21.041666666666668,TED
PA_48_TED,Pantanal,12.0,21,21.041666666666668,TED
PA_48_TED,Pantanal,13.0,20,21.041666666666668,TED
PA_48_TED,Pantanal,14.0,23,21.041666666666668,TED
PA_48_TED,Pantanal,15.0,23,21.041666666666668,TED
PA_48_TED,Pantanal,16.0,18,21.041666666666668,TED
PA_48_TED,Pantanal,17.0,20,21.041666666666668,TED
PA_48_TED,Pantanal,18.0,24,21.041666666666668,TED
PA_48_TED,Pantanal,19.0,21,21.041666666666668,TED
PA_48_TED,Pantanal,20.0,19,21.041666666666668,TED
PA_48_TED,Pantanal,21.0,21,21.041666666666668,TED
PA_48_TED,Pantanal,22.0,16,21.041666666666668,TED
PA_48_TED,Pantanal,23.0,25,21.041666666666668,TED
PA_49_WALLY,Pantanal,0.0,432,428.7083333333333,WALLY
PA_49_WALLY,Pantanal,1.0,446,428.7083333333333,WALLY
PA_49_WALLY,Pantanal,2.0,456,428.7083333333333,WALLY
PA_49_WALLY,Pantanal,3.0,453,428.7083333333333,WALLY
PA_49_WALLY,Pantanal,4.0,454,428.7083333333333,WALLY
PA_49_WALLY,Pantanal,5.0,453,428.7083333333333,WALLY
PA_49_WALLY,Pantanal,6.0,427,428.7083333333333,WALLY
PA_49_WALLY,Pantanal,7.0,432,428.7083333333333,WALLY
PA_49_WALLY,Pantanal,8.0,432,428.7083333333333,WALLY
PA_49_WALLY,Pantanal,9.0,425,428.7083333333333,WALLY
PA_49_WALLY,Pantanal,10.0,426,428.7083333333333,WALLY
PA_49_WALLY,Pantanal,11.0,414,428.7083333333333,WALLY
PA_49_WALLY,Pantanal,12.0,411,428.7083333333333,WALLY
PA_49_WALLY,Pantanal,13.0,413,428.7083333333333,WALLY
PA_49_WALLY,Pantanal,14.0,404,428.7083333333333,WALLY
PA_49_WALLY,Pantanal,15.0,403,428.7083333333333,WALLY
PA_49_WALLY,Pantanal,16.0,400,428.7083333333333,WALLY
PA_49_WALLY,Pantanal,17.0,412,428.7083333333333,WALLY
PA_49_WALLY,Pantanal,18.0,425,428.7083333333333,WALLY
PA_49_WALLY,Pantanal,19.0,453,428.7083333333333,WALLY
PA_49_WALLY,Pantanal,20.0,450,428.7083333333333,WALLY
PA_49_WALLY,Pantanal,21.0,439,428.7083333333333,WALLY
PA_49_WALLY,Pantanal,22.0,422,428.7083333333333,WALLY
PA_49_WALLY,Pantanal,23.0,407,428.7083333333333,WALLY
PA_51_MUCCI,Pantanal,0.0,197,191.04166666666666,MUCCI
PA_51_MUCCI,Pantanal,1.0,204,191.04166666666666,MUCCI
PA_51_MUCCI,Pantanal,2.0,202,191.04166666666666,MUCCI
PA_51_MUCCI,Pantanal,3.0,207,191.04166666666666,MUCCI
PA_51_MUCCI,Pantanal,4.0,195,191.04166666666666,MUCCI
PA_51_MUCCI,Pantanal,5.0,198,191.04166666666666,MUCCI
PA_51_MUCCI,Pantanal,6.0,193,191.04166666666666,MUCCI
PA_51_MUCCI,Pantanal,7.0,190,191.04166666666666,MUCCI
PA_51_MUCCI,Pantanal,8.0,187,191.04166666666666,MUCCI
PA_51_MUCCI,Pantanal,9.0,186,191.04166666666666,MUCCI
PA_51_MUCCI,Pantanal,10.0,183,191.04166666666666,MUCCI
PA_51_MUCCI,Pantanal,11.0,193,191.04166666666666,MUCCI
PA_51_MUCCI,Pantanal,12.0,182,191.04166666666666,MUCCI
PA_51_MUCCI,Pantanal,13.0,169,191.04166666666666,MUCCI
PA_51_MUCCI,Pantanal,14.0,169,191.04166666666666,MUCCI
PA_51_MUCCI,Pantanal,15.0,175,191.04166666666666,MUCCI
PA_51_MUCCI,Pantanal,16.0,180,191.04166666666666,MUCCI
PA_51_MUCCI,Pantanal,17.0,179,191.04166666666666,MUCCI
PA_51_MUCCI,Pantanal,18.0,194,191.04166666666666,MUCCI
PA_51_MUCCI,Pantanal,19.0,199,191.04166666666666,MUCCI
PA_51_MUCCI,Pantanal,20.0,199,191.04166666666666,MUCCI
PA_51_MUCCI,Pantanal,21.0,200,191.04166666666666,MUCCI
PA_51_MUCCI,Pantanal,22.0,196,191.04166666666666,MUCCI
PA_51_MUCCI,Pantanal,23.0,208,191.04166666666666,MUCCI
PA_52_WIE,Pantanal,0.0,67,66.70833333333333,WIE
PA_52_WIE,Pantanal,1.0,80,66.70833333333333,WIE
PA_52_WIE,Pantanal,2.0,82,66.70833333333333,WIE
PA_52_WIE,Pantanal,3.0,88,66.70833333333333,WIE
PA_52_WIE,Pantanal,4.0,77,66.70833333333333,WIE
PA_52_WIE,Pantanal,5.0,76,66.70833333333333,WIE
PA_52_WIE,Pantanal,6.0,53,66.70833333333333,WIE
PA_52_WIE,Pantanal,7.0,50,66.70833333333333,WIE
PA_52_WIE,Pantanal,8.0,54,66.70833333333333,WIE
PA_52_WIE,Pantanal,9.0,63,66.70833333333333,WIE
PA_52_WIE,Pantanal,10.0,56,66.70833333333333,WIE
PA_52_WIE,Pantanal,11.0,67,66.70833333333333,WIE
PA_52_WIE,Pantanal,12.0,54,66.70833333333333,WIE
PA_52_WIE,Pantanal,13.0,57,66.70833333333333,WIE
PA_52_WIE,Pantanal,14.0,53,66.70833333333333,WIE
PA_52_WIE,Pantanal,15.0,56,66.70833333333333,WIE
PA_52_WIE,Pantanal,16.0,41,66.70833333333333,WIE
PA_52_WIE,Pantanal,17.0,61,66.70833333333333,WIE
PA_52_WIE,Pantanal,18.0,69,66.70833333333333,WIE
PA_52_WIE,Pantanal,19.0,91,66.70833333333333,WIE
PA_52_WIE,Pantanal,20.0,82,66.70833333333333,WIE
PA_52_WIE,Pantanal,21.0,77,66.70833333333333,WIE
PA_52_WIE,Pantanal,22.0,72,66.70833333333333,WIE
PA_52_WIE,Pantanal,23.0,75,66.70833333333333,WIE
PA_54_PAULONA,Pantanal,0.0,547,522.2083333333334,PAULONA
PA_54_PAULONA,Pantanal,1.0,564,522.2083333333334,PAULONA
PA_54_PAULONA,Pantanal,2.0,578,522.2083333333334,PAULONA
PA_54_PAULONA,Pantanal,3.0,595,522.2083333333334,PAULONA
PA_54_PAULONA,Pantanal,4.0,567,522.2083333333334,PAULONA
PA_54_PAULONA,Pantanal,5.0,556,522.2083333333334,PAULONA
PA_54_PAULONA,Pantanal,6.0,465,522.2083333333334,PAULONA
PA_54_PAULONA,Pantanal,7.0,482,522.2083333333334,PAULONA
PA_54_PAULONA,Pantanal,8.0,484,522.2083333333334,PAULONA
PA_54_PAULONA,Pantanal,9.0,487,522.2083333333334,PAULONA
PA_54_PAULONA,Pantanal,10.0,489,522.2083333333334,PAULONA
PA_54_PAULONA,Pantanal,11.0,488,522.2083333333334,PAULONA
PA_54_PAULONA,Pantanal,12.0,488,522.2083333333334,PAULONA
PA_54_PAULONA,Pantanal,13.0,482,522.2083333333334,PAULONA
PA_54_PAULONA,Pantanal,14.0,482,522.2083333333334,PAULONA
PA_54_PAULONA,Pantanal,15.0,489,522.2083333333334,PAULONA
PA_54_PAULONA,Pantanal,16.0,480,522.2083333333334,PAULONA
PA_54_PAULONA,Pantanal,17.0,501,522.2083333333334,PAULONA
PA_54_PAULONA,Pantanal,18.0,532,522.2083333333334,PAULONA
PA_54_PAULONA,Pantanal,19.0,599,522.2083333333334,PAULONA
PA_54_PAULONA,Pantanal,20.0,557,522.2083333333334,PAULONA
PA_54_PAULONA,Pantanal,21.0,558,522.2083333333334,PAULONA
PA_54_PAULONA,Pantanal,22.0,533,522.2083333333334,PAULONA
PA_54_PAULONA,Pantanal,23.0,530,522.2083333333334,PAULONA
PA_58_LIANA,Pantanal,0.0,341,286.4583333333333,LIANA
PA_58_LIANA,Pantanal,1.0,351,286.4583333333333,LIANA
PA_58_LIANA,Pantanal,2.0,332,286.4583333333333,LIANA
PA_58_LIANA,Pantanal,3.0,344,286.4583333333333,LIANA
PA_58_LIANA,Pantanal,4.0,318,286.4583333333333,LIANA
PA_58_LIANA,Pantanal,5.0,321,286.4583333333333,LIANA
PA_58_LIANA,Pantanal,6.0,264,286.4583333333333,LIANA
PA_58_LIANA,Pantanal,7.0,269,286.4583333333333,LIANA
PA_58_LIANA,Pantanal,8.0,266,286.4583333333333,LIANA
PA_58_LIANA,Pantanal,9.0,266,286.4583333333333,LIANA
PA_58_LIANA,Pantanal,10.0,262,286.4583333333333,LIANA
PA_58_LIANA,Pantanal,11.0,256,286.4583333333333,LIANA
PA_58_LIANA,Pantanal,12.0,253,286.4583333333333,LIANA
PA_58_LIANA,Pantanal,13.0,250,286.4583333333333,LIANA
PA_58_LIANA,Pantanal,14.0,229,286.4583333333333,LIANA
PA_58_LIANA,Pantanal,15.0,221,286.4583333333333,LIANA
PA_58_LIANA,Pantanal,16.0,211,286.4583333333333,LIANA
PA_58_LIANA,Pantanal,17.0,210,286.4583333333333,LIANA
PA_58_LIANA,Pantanal,18.0,259,286.4583333333333,LIANA
PA_58_LIANA,Pantanal,19.0,327,286.4583333333333,LIANA
PA_58_LIANA,Pantanal,20.0,310,286.4583333333333,LIANA
PA_58_LIANA,Pantanal,21.0,334,286.4583333333333,LIANA
PA_58_LIANA,Pantanal,22.0,327,286.4583333333333,LIANA
PA_58_LIANA,Pantanal,23.0,354,286.4583333333333,LIANA
PA_59_POPEYE,Pantanal,0.0,198,155.75,POPEYE
PA_59_POPEYE,Pantanal,1.0,214,155.75,POPEYE
PA_59_POPEYE,Pantanal,2.0,207,155.75,POPEYE
PA_59_POPEYE,Pantanal,3.0,217,155.75,POPEYE
PA_59_POPEYE,Pantanal,4.0,214,155.75,POPEYE
PA_59_POPEYE,Pantanal,5.0,172,155.75,POPEYE
PA_59_POPEYE,Pantanal,6.0,142,155.75,POPEYE
PA_59_POPEYE,Pantanal,7.0,140,155.75,POPEYE
PA_59_POPEYE,Pantanal,8.0,131,155.75,POPEYE
PA_59_POPEYE,Pantanal,9.0,134,155.75,POPEYE
PA_59_POPEYE,Pantanal,10.0,122,155.75,POPEYE
PA_59_POPEYE,Pantanal,11.0,110,155.75,POPEYE
PA_59_POPEYE,Pantanal,12.0,109,155.75,POPEYE
PA_59_POPEYE,Pantanal,13.0,101,155.75,POPEYE
PA_59_POPEYE,Pantanal,14.0,99,155.75,POPEYE
PA_59_POPEYE,Pantanal,15.0,94,155.75,POPEYE
PA_59_POPEYE,Pantanal,16.0,103,155.75,POPEYE
PA_59_POPEYE,Pantanal,17.0,103,155.75,POPEYE
PA_59_POPEYE,Pantanal,18.0,123,155.75,POPEYE
PA_59_POPEYE,Pantanal,19.0,200,155.75,POPEYE
PA_59_POPEYE,Pantanal,20.0,207,155.75,POPEYE
PA_59_POPEYE,Pantanal,21.0,195,155.75,POPEYE
PA_59_POPEYE,Pantanal,22.0,200,155.75,POPEYE
PA_59_POPEYE,Pantanal,23.0,203,155.75,POPEYE
PA_61_DOINHO,Pantanal,0.0,78,98.04166666666667,DOINHO
PA_61_DOINHO,Pantanal,1.0,101,98.04166666666667,DOINHO
PA_61_DOINHO,Pantanal,2.0,86,98.04166666666667,DOINHO
PA_61_DOINHO,Pantanal,3.0,90,98.04166666666667,DOINHO
PA_61_DOINHO,Pantanal,4.0,66,98.04166666666667,DOINHO
PA_61_DOINHO,Pantanal,5.0,93,98.04166666666667,DOINHO
PA_61_DOINHO,Pantanal,6.0,99,98.04166666666667,DOINHO
PA_61_DOINHO,Pantanal,7.0,121,98.04166666666667,DOINHO
PA_61_DOINHO,Pantanal,8.0,108,98.04166666666667,DOINHO
PA_61_DOINHO,Pantanal,9.0,124,98.04166666666667,DOINHO
PA_61_DOINHO,Pantanal,10.0,122,98.04166666666667,DOINHO
PA_61_DOINHO,Pantanal,11.0,132,98.04166666666667,DOINHO
PA_61_DOINHO,Pantanal,12.0,120,98.04166666666667,DOINHO
PA_61_DOINHO,Pantanal,13.0,122,98.04166666666667,DOINHO
PA_61_DOINHO,Pantanal,14.0,109,98.04166666666667,DOINHO
PA_61_DOINHO,Pantanal,15.0,124,98.04166666666667,DOINHO
PA_61_DOINHO,Pantanal,16.0,113,98.04166666666667,DOINHO
PA_61_DOINHO,Pantanal,17.0,124,98.04166666666667,DOINHO
PA_61_DOINHO,Pantanal,18.0,93,98.04166666666667,DOINHO
PA_61_DOINHO,Pantanal,19.0,85,98.04166666666667,DOINHO
PA_61_DOINHO,Pantanal,20.0,49,98.04166666666667,DOINHO
PA_61_DOINHO,Pantanal,21.0,63,98.04166666666667,DOINHO
PA_61_DOINHO,Pantanal,22.0,55,98.04166666666667,DOINHO
PA_61_DOINHO,Pantanal,23.0,76,98.04166666666667,DOINHO
PA_62_PRETINHO,Pantanal,0.0,21,19.458333333333332,PRETINHO
PA_62_PRETINHO,Pantanal,1.0,25,19.458333333333332,PRETINHO
PA_62_PRETINHO,Pantanal,2.0,22,19.458333333333332,PRETINHO
PA_62_PRETINHO,Pantanal,3.0,26,19.458333333333332,PRETINHO
PA_62_PRETINHO,Pantanal,4.0,24,19.458333333333332,PRETINHO
PA_62_PRETINHO,Pantanal,5.0,29,19.458333333333332,PRETINHO
PA_62_PRETINHO,Pantanal,6.0,15,19.458333333333332,PRETINHO
PA_62_PRETINHO,Pantanal,7.0,20,19.458333333333332,PRETINHO
PA_62_PRETINHO,Pantanal,8.0,21,19.458333333333332,PRETINHO
PA_62_PRETINHO,Pantanal,9.0,22,19.458333333333332,PRETINHO
PA_62_PRETINHO,Pantanal,10.0,19,19.458333333333332,PRETINHO
PA_62_PRETINHO,Pantanal,11.0,21,19.458333333333332,PRETINHO
PA_62_PRETINHO,Pantanal,12.0,18,19.458333333333332,PRETINHO
PA_62_PRETINHO,Pantanal,13.0,21,19.458333333333332,PRETINHO
PA_62_PRETINHO,Pantanal,14.0,16,19.458333333333332,PRETINHO
PA_62_PRETINHO,Pantanal,15.0,22,19.458333333333332,PRETINHO
PA_62_PRETINHO,Pantanal,16.0,15,19.458333333333332,PRETINHO
PA_62_PRETINHO,Pantanal,17.0,24,19.458333333333332,PRETINHO
PA_62_PRETINHO,Pantanal,18.0,15,19.458333333333332,PRETINHO
PA_62_PRETINHO,Pantanal,19.0,15,19.458333333333332,PRETINHO
PA_62_PRETINHO,Pantanal,20.0,13,19.458333333333332,PRETINHO
PA_62_PRETINHO,Pantanal,21.0,10,19.458333333333332,PRETINHO
PA_62_PRETINHO,Pantanal,22.0,13,19.458333333333332,PRETINHO
PA_62_PRETINHO,Pantanal,23.0,20,19.458333333333332,PRETINHO
PA_64_COLUMBUS,Pantanal,0.0,2,5.375,COLUMBUS
PA_64_COLUMBUS,Pantanal,1.0,8,5.375,COLUMBUS
PA_64_COLUMBUS,Pantanal,2.0,8,5.375,COLUMBUS
PA_64_COLUMBUS,Pantanal,3.0,6,5.375,COLUMBUS
PA_64_COLUMBUS,Pantanal,4.0,3,5.375,COLUMBUS
PA_64_COLUMBUS,Pantanal,5.0,2,5.375,COLUMBUS
PA_64_COLUMBUS,Pantanal,6.0,4,5.375,COLUMBUS
PA_64_COLUMBUS,Pantanal,7.0,6,5.375,COLUMBUS
PA_64_COLUMBUS,Pantanal,8.0,8,5.375,COLUMBUS
PA_64_COLUMBUS,Pantanal,9.0,9,5.375,COLUMBUS
PA_64_COLUMBUS,Pantanal,10.0,7,5.375,COLUMBUS
PA_64_COLUMBUS,Pantanal,11.0,6,5.375,COLUMBUS
PA_64_COLUMBUS,Pantanal,12.0,6,5.375,COLUMBUS
PA_64_COLUMBUS,Pantanal,13.0,7,5.375,COLUMBUS
PA_64_COLUMBUS,Pantanal,14.0,5,5.375,COLUMBUS
PA_64_COLUMBUS,Pantanal,15.0,4,5.375,COLUMBUS
PA_64_COLUMBUS,Pantanal,16.0,9,5.375,COLUMBUS
PA_64_COLUMBUS,Pantanal,17.0,8,5.375,COLUMBUS
PA_64_COLUMBUS,Pantanal,18.0,4,5.375,COLUMBUS
PA_64_COLUMBUS,Pantanal,19.0,2,5.375,COLUMBUS
PA_64_COLUMBUS,Pantanal,20.0,5,5.375,COLUMBUS
PA_64_COLUMBUS,Pantanal,21.0,6,5.375,COLUMBUS
PA_64_COLUMBUS,Pantanal,22.0,2,5.375,COLUMBUS
PA_64_COLUMBUS,Pantanal,23.0,2,5.375,COLUMBUS
PA_65_VALENTINA,Pantanal,0.0,86,83.29166666666667,VALENTINA
PA_65_VALENTINA,Pantanal,1.0,88,83.29166666666667,VALENTINA
PA_65_VALENTINA,Pantanal,2.0,80,83.29166666666667,VALENTINA
PA_65_VALENTINA,Pantanal,3.0,89,83.29166666666667,VALENTINA
PA_65_VALENTINA,Pantanal,4.0,85,83.29166666666667,VALENTINA
PA_65_VALENTINA,Pantanal,5.0,80,83.29166666666667,VALENTINA
PA_65_VALENTINA,Pantanal,6.0,85,83.29166666666667,VALENTINA
PA_65_VALENTINA,Pantanal,7.0,87,83.29166666666667,VALENTINA
PA_65_VALENTINA,Pantanal,8.0,87,83.29166666666667,VALENTINA
PA_65_VALENTINA,Pantanal,9.0,91,83.29166666666667,VALENTINA
PA_65_VALENTINA,Pantanal,10.0,89,83.29166666666667,VALENTINA
PA_65_VALENTINA,Pantanal,11.0,91,83.29166666666667,VALENTINA
PA_65_VALENTINA,Pantanal,12.0,83,83.29166666666667,VALENTINA
PA_65_VALENTINA,Pantanal,13.0,85,83.29166666666667,VALENTINA
PA_65_VALENTINA,Pantanal,14.0,78,83.29166666666667,VALENTINA
PA_65_VALENTINA,Pantanal,15.0,81,83.29166666666667,VALENTINA
PA_65_VALENTINA,Pantanal,16.0,75,83.29166666666667,VALENTINA
PA_65_VALENTINA,Pantanal,17.0,74,83.29166666666667,VALENTINA
PA_65_VALENTINA,Pantanal,18.0,84,83.29166666666667,VALENTINA
PA_65_VALENTINA,Pantanal,19.0,79,83.29166666666667,VALENTINA
PA_65_VALENTINA,Pantanal,20.0,86,83.29166666666667,VALENTINA
PA_65_VALENTINA,Pantanal,21.0,77,83.29166666666667,VALENTINA
PA_65_VALENTINA,Pantanal,22.0,76,83.29166666666667,VALENTINA
PA_65_VALENTINA,Pantanal,23.0,83,83.29166666666667,VALENTINA
PA_67_CARMINHA,Pantanal,0.0,37,29.083333333333332,CARMINHA
PA_67_CARMINHA,Pantanal,1.0,31,29.083333333333332,CARMINHA
PA_67_CARMINHA,Pantanal,2.0,35,29.083333333333332,CARMINHA
PA_67_CARMINHA,Pantanal,3.0,32,29.083333333333332,CARMINHA
PA_67_CARMINHA,Pantanal,4.0,35,29.083333333333332,CARMINHA
PA_67_CARMINHA,Pantanal,5.0,24,29.083333333333332,CARMINHA
PA_67_CARMINHA,Pantanal,6.0,26,29.083333333333332,CARMINHA
PA_67_CARMINHA,Pantanal,7.0,29,29.083333333333332,CARMINHA
PA_67_CARMINHA,Pantanal,8.0,30,29.083333333333332,CARMINHA
PA_67_CARMINHA,Pantanal,9.0,27,29.083333333333332,CARMINHA
PA_67_CARMINHA,Pantanal,10.0,26,29.083333333333332,CARMINHA
PA_67_CARMINHA,Pantanal,11.0,29,29.083333333333332,CARMINHA
PA_67_CARMINHA,Pantanal,12.0,27,29.083333333333332,CARMINHA
PA_67_CARMINHA,Pantanal,13.0,25,29.083333333333332,CARMINHA
PA_67_CARMINHA,Pantanal,14.0,20,29.083333333333332,CARMINHA
PA_67_CARMINHA,Pantanal,15.0,27,29.083333333333332,CARMINHA
PA_67_CARMINHA,Pantanal,16.0,22,29.083333333333332,CARMINHA
PA_67_CARMINHA,Pantanal,17.0,28,29.083333333333332,CARMINHA
PA_67_CARMINHA,Pantanal,18.0,32,29.083333333333332,CARMINHA
PA_67_CARMINHA,Pantanal,19.0,34,29.083333333333332,CARMINHA
PA_67_CARMINHA,Pantanal,20.0,32,29.083333333333332,CARMINHA
PA_67_CARMINHA,Pantanal,21.0,29,29.083333333333332,CARMINHA
PA_67_CARMINHA,Pantanal,22.0,32,29.083333333333332,CARMINHA
PA_67_CARMINHA,Pantanal,23.0,29,29.083333333333332,CARMINHA
PA_68_FAROFO,Pantanal,0.0,334,307.4166666666667,FAROFO
PA_68_FAROFO,Pantanal,1.0,337,307.4166666666667,FAROFO
PA_68_FAROFO,Pantanal,2.0,333,307.4166666666667,FAROFO
PA_68_FAROFO,Pantanal,3.0,344,307.4166666666667,FAROFO
PA_68_FAROFO,Pantanal,4.0,331,307.4166666666667,FAROFO
PA_68_FAROFO,Pantanal,5.0,346,307.4166666666667,FAROFO
PA_68_FAROFO,Pantanal,6.0,293,307.4166666666667,FAROFO
PA_68_FAROFO,Pantanal,7.0,295,307.4166666666667,FAROFO
PA_68_FAROFO,Pantanal,8.0,282,307.4166666666667,FAROFO
PA_68_FAROFO,Pantanal,9.0,294,307.4166666666667,FAROFO
PA_68_FAROFO,Pantanal,10.0,286,307.4166666666667,FAROFO
PA_68_FAROFO,Pantanal,11.0,291,307.4166666666667,FAROFO
PA_68_FAROFO,Pantanal,12.0,288,307.4166666666667,FAROFO
PA_68_FAROFO,Pantanal,13.0,272,307.4166666666667,FAROFO
PA_68_FAROFO,Pantanal,14.0,261,307.4166666666667,FAROFO
PA_68_FAROFO,Pantanal,15.0,271,307.4166666666667,FAROFO
PA_68_FAROFO,Pantanal,16.0,277,307.4166666666667,FAROFO
PA_68_FAROFO,Pantanal,17.0,279,307.4166666666667,FAROFO
PA_68_FAROFO,Pantanal,18.0,315,307.4166666666667,FAROFO
PA_68_FAROFO,Pantanal,19.0,351,307.4166666666667,FAROFO
PA_68_FAROFO,Pantanal,20.0,325,307.4166666666667,FAROFO
PA_68_FAROFO,Pantanal,21.0,335,307.4166666666667,FAROFO
PA_68_FAROFO,Pantanal,22.0,312,307.4166666666667,FAROFO
PA_68_FAROFO,Pantanal,23.0,326,307.4166666666667,FAROFO
PA_69_ANGELINA,Pantanal,0.0,130,132.04166666666666,ANGELINA
PA_69_ANGELINA,Pantanal,1.0,134,132.04166666666666,ANGELINA
PA_69_ANGELINA,Pantanal,2.0,138,132.04166666666666,ANGELINA
PA_69_ANGELINA,Pantanal,3.0,143,132.04166666666666,ANGELINA
PA_69_ANGELINA,Pantanal,4.0,140,132.04166666666666,ANGELINA
PA_69_ANGELINA,Pantanal,5.0,126,132.04166666666666,ANGELINA
PA_69_ANGELINA,Pantanal,6.0,133,132.04166666666666,ANGELINA
PA_69_ANGELINA,Pantanal,7.0,129,132.04166666666666,ANGELINA
PA_69_ANGELINA,Pantanal,8.0,125,132.04166666666666,ANGELINA
PA_69_ANGELINA,Pantanal,9.0,129,132.04166666666666,ANGELINA
PA_69_ANGELINA,Pantanal,10.0,119,132.04166666666666,ANGELINA
PA_69_ANGELINA,Pantanal,11.0,128,132.04166666666666,ANGELINA
PA_69_ANGELINA,Pantanal,12.0,121,132.04166666666666,ANGELINA
PA_69_ANGELINA,Pantanal,13.0,132,132.04166666666666,ANGELINA
PA_69_ANGELINA,Pantanal,14.0,130,132.04166666666666,ANGELINA
PA_69_ANGELINA,Pantanal,15.0,123,132.04166666666666,ANGELINA
PA_69_ANGELINA,Pantanal,16.0,126,132.04166666666666,ANGELINA
PA_69_ANGELINA,Pantanal,17.0,145,132.04166666666666,ANGELINA
PA_69_ANGELINA,Pantanal,18.0,145,132.04166666666666,ANGELINA
PA_69_ANGELINA,Pantanal,19.0,153,132.04166666666666,ANGELINA
PA_69_ANGELINA,Pantanal,20.0,141,132.04166666666666,ANGELINA
PA_69_ANGELINA,Pantanal,21.0,127,132.04166666666666,ANGELINA
PA_69_ANGELINA,Pantanal,22.0,127,132.04166666666666,ANGELINA
PA_69_ANGELINA,Pantanal,23.0,125,132.04166666666666,ANGELINA
PA_71_SIDNEY,Pantanal,0.0,126,94.58333333333333,SIDNEY
PA_71_SIDNEY,Pantanal,1.0,125,94.58333333333333,SIDNEY
PA_71_SIDNEY,Pantanal,2.0,122,94.58333333333333,SIDNEY
PA_71_SIDNEY,Pantanal,3.0,127,94.58333333333333,SIDNEY
PA_71_SIDNEY,Pantanal,4.0,117,94.58333333333333,SIDNEY
PA_71_SIDNEY,Pantanal,5.0,112,94.58333333333333,SIDNEY
PA_71_SIDNEY,Pantanal,6.0,98,94.58333333333333,SIDNEY
PA_71_SIDNEY,Pantanal,7.0,95,94.58333333333333,SIDNEY
PA_71_SIDNEY,Pantanal,8.0,87,94.58333333333333,SIDNEY
PA_71_SIDNEY,Pantanal,9.0,87,94.58333333333333,SIDNEY
PA_71_SIDNEY,Pantanal,10.0,74,94.58333333333333,SIDNEY
PA_71_SIDNEY,Pantanal,11.0,71,94.58333333333333,SIDNEY
PA_71_SIDNEY,Pantanal,12.0,65,94.58333333333333,SIDNEY
PA_71_SIDNEY,Pantanal,13.0,58,94.58333333333333,SIDNEY
