occurrenceID,countryCode,country,locality,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,scientificName,numberOfRoadkill,year,month,day,roadID,roadType,surveyType,roadLength,initialRoadLatitude,initialRoadLongitude,finalRoadLatitude,finalRoadLongitude,surveyPeriod,startYear,finalYear,firstMonthOfTheYear,lastMonthOfTheYear,surveyFrequency,associatedReferences
dc97d41b-1ff3-4c4c-804c-725f75846d1b,BR,Brazil,Nova Alvorada do Sul,-21.6094,-53.7619,WGS84,30,Tapirus terrestris,1,2019,11,13,BR267,paved (1 lane),Systematic,218,-21.720513,-52.429734,-21.472666,-54.381453,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
fd327704-f504-4363-98ec-db7bb9bed8b6,BR,Brazil,Nova Alvorada do Sul,-21.6094,-53.7622,WGS84,30,Tapirus terrestris,1,2019,9,17,BR267,paved (1 lane),Systematic,218,-21.720513,-52.429734,-21.472666,-54.381453,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
c472b662-f85c-496f-a756-d75e497e6fcf,BR,Brazil,Nova Alvorada do Sul,-21.6096,-53.7604,WGS84,30,Tapirus terrestris,1,2018,5,29,BR267,paved (1 lane),Systematic,218,-21.720513,-52.429734,-21.472666,-54.381453,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
a0f755ec-f54c-4f6b-8ccf-a348c4c025ad,BR,Brazil,Nova Alvorada do Sul,-21.6115,-53.7442,WGS84,30,Tapirus terrestris,1,2018,4,19,BR267,paved (1 lane),Systematic,218,-21.720513,-52.429734,-21.472666,-54.381453,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
38a4a8ca-f632-435e-b392-569706fcb92f,BR,Brazil,Nova Alvorada do Sul,-21.6159,-53.7074,WGS84,30,Tapirus terrestris,1,2018,9,3,BR267,paved (1 lane),Systematic,218,-21.720513,-52.429734,-21.472666,-54.381453,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
734c080b-692f-4948-98a8-698fba9c1b79,BR,Brazil,Nova Andradina,-21.6316,-53.582,WGS84,30,Tapirus terrestris,1,2018,4,1,BR267,paved (1 lane),Systematic,218,-21.720513,-52.429734,-21.472666,-54.381453,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
bcf6f818-0937-4fce-9698-57029439ce81,BR,Brazil,Nova Andradina,-21.6321,-53.5776,WGS84,30,Tapirus terrestris,1,2018,10,2,BR267,paved (1 lane),Systematic,218,-21.720513,-52.429734,-21.472666,-54.381453,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
cb794b85-c72b-4368-86a2-dc6d333ac1a9,BR,Brazil,Nova Andradina,-21.6324,-53.5741,WGS84,30,Tapirus terrestris,1,2018,4,19,BR267,paved (1 lane),Systematic,218,-21.720513,-52.429734,-21.472666,-54.381453,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
45c41bca-c98a-40a8-a7f8-d4ce566d7b7c,BR,Brazil,Nova Andradina,-21.6339,-53.5614,WGS84,30,Tapirus terrestris,1,2017,3,21,BR267,paved (1 lane),Systematic,218,-21.720513,-52.429734,-21.472666,-54.381453,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
c2460725-c113-4730-bf7b-2e528b43c68f,BR,Brazil,Nova Andradina,-21.6381,-53.5275,WGS84,30,Tapirus terrestris,1,2018,4,30,BR267,paved (1 lane),Systematic,218,-21.720513,-52.429734,-21.472666,-54.381453,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
8b417df5-e48c-4eb8-87df-39d3ccaf4846,BR,Brazil,Nova Andradina,-21.6383,-53.5257,WGS84,30,Tapirus terrestris,1,2019,9,30,BR267,paved (1 lane),Systematic,218,-21.720513,-52.429734,-21.472666,-54.381453,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
211566b7-8318-47e6-8a14-d2531427c684,BR,Brazil,Nova Casa Verde,-21.6393,-53.5148,WGS84,30,Tapirus terrestris,1,2018,4,19,BR267,paved (1 lane),Systematic,218,-21.720513,-52.429734,-21.472666,-54.381453,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
0caa8d0e-7818-4108-950c-d0b588440e3f,BR,Brazil,Nova Alvorada do Sul,-21.639,-53.8255,WGS84,30,Tapirus terrestris,1,2019,4,24,BR267,paved (1 lane),Opportunistic,,,,,,,,,,,,
7d70e604-7094-470d-91ae-d994b5a1ae17,BR,Brazil,Nova Andradina,-21.6505,-53.4577,WGS84,30,Tapirus terrestris,1,2018,7,23,BR267,paved (1 lane),Systematic,218,-21.720513,-52.429734,-21.472666,-54.381453,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
32f32af2-f38b-4814-90cb-0507b239d289,BR,Brazil,Nova Andradina,-21.6528,-53.4531,WGS84,30,Tapirus terrestris,1,2018,3,19,BR267,paved (1 lane),Systematic,218,-21.720513,-52.429734,-21.472666,-54.381453,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
1dabed37-53f8-4e21-8720-3567c4e65b01,BR,Brazil,Nova Andradina,-21.6716,-53.4172,WGS84,30,Tapirus terrestris,1,2019,4,29,BR267,paved (1 lane),Systematic,218,-21.720513,-52.429734,-21.472666,-54.381453,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
783829fc-0de7-4b29-ae13-75c7865bcac1,BR,Brazil,Nova Andradina,-21.704,-53.3567,WGS84,30,Tapirus terrestris,1,2019,11,27,BR267,paved (1 lane),Systematic,218,-21.720513,-52.429734,-21.472666,-54.381453,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
4422bafd-7174-431d-ba3d-2a096361c826,BR,Brazil,Nova Andradina,-21.7207,-53.3265,WGS84,30,Tapirus terrestris,1,2019,9,17,BR267,paved (1 lane),Systematic,218,-21.720513,-52.429734,-21.472666,-54.381453,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
ca6c296c-9d18-42cf-8f67-a1dfda099933,BR,Brazil,Nova Casa Verde,-21.7483,-53.2764,WGS84,30,Tapirus terrestris,1,2018,2,19,BR267,paved (1 lane),Systematic,218,-21.720513,-52.429734,-21.472666,-54.381453,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
5a4df83e-cb0b-49e2-805c-967ab5618c11,BR,Brazil,Nova Andradina,-21.7582,-53.2428,WGS84,30,Tapirus terrestris,1,2019,6,23,BR267,paved (1 lane),Systematic,218,-21.720513,-52.429734,-21.472666,-54.381453,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
bc64cfcd-8ae8-4849-9732-ffb7543c8095,BR,Brazil,Nova Andradina,-21.7788,-53.1924,WGS84,30,Tapirus terrestris,1,2019,10,15,BR267,paved (1 lane),Systematic,218,-21.720513,-52.429734,-21.472666,-54.381453,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
47649fcc-2e80-4037-baef-e87a5b4dffca,BR,Brazil,Guarani,-21.8038,-52.527,WGS84,30,Tapirus terrestris,2,2018,8,7,BR267,paved (1 lane),Systematic,218,-21.720513,-52.429734,-21.472666,-54.381453,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
b51f8257-f889-4c60-baa0-9d1900073a12,BR,Brazil,Anaurilândia,-21.8483,-52.7138,WGS84,30,Tapirus terrestris,1,2018,8,7,BR267,paved (1 lane),Systematic,218,-21.720513,-52.429734,-21.472666,-54.381453,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
feeb74a1-f6fd-4cc9-abcd-2e1b9ce1723d,BR,Brazil,Anaurilândia,-21.8545,-52.7439,WGS84,30,Tapirus terrestris,1,2018,4,30,BR267,paved (1 lane),Systematic,218,-21.720513,-52.429734,-21.472666,-54.381453,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
4a9c2e6d-9045-4645-9926-ed9c8b1fe27b,BR,Brazil,Anaurilândia,-21.8591,-52.767,WGS84,30,Tapirus terrestris,1,2017,4,3,BR267,paved (1 lane),Systematic,218,-21.720513,-52.429734,-21.472666,-54.381453,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
3466a0f3-a175-4832-bf06-36f4e575dbfa,BR,Brazil,Anaurilândia,-21.868,-52.8107,WGS84,30,Tapirus terrestris,1,2020,1,9,BR267,paved (1 lane),Systematic,218,-21.720513,-52.429734,-21.472666,-54.381453,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
96db6c60-89aa-4eb7-b33a-1708eff467f8,BR,Brazil,Bataguassu,-21.8789,-52.8649,WGS84,30,Tapirus terrestris,1,2018,10,15,BR267,paved (1 lane),Systematic,218,-21.720513,-52.429734,-21.472666,-54.381453,1095,2017,2020,2,2,2/month,Ascensao et al. 2021
988872ad-851b-4b48-98f2-693e41a1ce50,BR,Brazil,Tuneiras do Oeste,-23.90416667,-52.77166667,WGS84,30,Tapirus terrestris,1,2019,6,6,BR-487,paved (2 lanes),Systematic,8.8,-23.91149722,-52.75184167,-23.88145,-52.83661389,3004,2015,2023,8,10,3/week,de Campos e da Silva 2023
cfb34c55-66c8-499a-85db-ccb48656793d,BR,Brazil,Tuneiras do Oeste,-23.90747222,-52.76236111,WGS84,30,Tapirus terrestris,1,2017,1,3,BR-487,paved (2 lanes),Systematic,8.8,-23.91149722,-52.75184167,-23.88145,-52.83661389,3004,2015,2023,8,10,3/week,de Campos e da Silva 2023
f54420de-2ccd-4371-a4c5-8de381b40fd6,BR,Brazil,Guaraitava,-23.90858333,-52.75916667,WGS84,30,Tapirus terrestris,1,2016,10,31,BR-487,paved (2 lanes),Systematic,8.8,-23.91149722,-52.75184167,-23.88145,-52.83661389,3004,2015,2023,8,10,3/week,de Campos e da Silva 2023
cf8edae6-d9f3-4992-91e5-2004f669bb2c,BR,Brazil,Guaraitava,-23.90866667,-52.75952778,WGS84,30,Tapirus terrestris,1,2020,9,16,BR-487,paved (2 lanes),Systematic,8.8,-23.91149722,-52.75184167,-23.88145,-52.83661389,3004,2015,2023,8,10,3/week,de Campos e da Silva 2023
8067712b-a369-45a0-a743-316c9b5d689e,BR,Brazil,Guaraitava,-23.90872222,-52.75883333,WGS84,30,Tapirus terrestris,1,2018,10,25,BR-487,paved (2 lanes),Systematic,8.8,-23.91149722,-52.75184167,-23.88145,-52.83661389,3004,2015,2023,8,10,3/week,de Campos e da Silva 2023
98e92b59-cd64-4851-9ebb-af4c2f80f2e9,BR,Brazil,Beruri,-4.347938,-60.923915,WGS84,30,Tapirus terrestris,1,2021,2,18,BR_319,unpaved,Systematic,855,-3.189618,-59.868574,-8.738035,-63.926098,1477,2017,2021,11,11,1/month,
bffe7d19-068f-45f8-97e2-174f7dce5869,BR,Brazil,Vila Cristolândia - KM 55,-8.196038,-63.860245,WGS84,30,Tapirus terrestris,1,2021,1,14,BR_319,paved (1 lane),Systematic,855,-3.189618,-59.868574,-8.738035,-63.926098,1477,2017,2021,11,11,1/month,
cb3882c0-3acb-4299-9adb-d99a4e7a0274,BR,Brazil,Ãlvares Machado,-22.09013545,-51.48359527,WGS84,100,Tapirus terrestris,1,2010,10,22,SP-270,paved (>2 lanes),Systematic,272.081,-22.92963,-49.88999,-21.7718,-52.16157,1826,2010,2014,1,12,daily,Abra et al. 2021
d49569f7-2989-4225-bdd6-4a31e6f2723f,BR,Brazil,MartinÃ³polis,-22.35444977,-51.14601841,WGS84,100,Tapirus terrestris,1,2012,3,3,SP-270,paved (>2 lanes),Systematic,272.081,-22.92963,-49.88999,-21.7718,-52.16157,1826,2010,2014,1,12,daily,Abra et al. 2021
a65b9073-1d35-4466-82dc-f61647ab22e1,BR,Brazil,AgissÃª,-22.46796281,-50.95099368,WGS84,100,Tapirus terrestris,1,2013,4,29,SP-270,paved (>2 lanes),Systematic,272.081,-22.92963,-49.88999,-21.7718,-52.16157,1826,2010,2014,1,12,daily,Abra et al. 2021
be529a1d-6f1f-45a2-ba48-f527036d6678,BR,Brazil,AgissÃª,-22.46843409,-50.95018369,WGS84,100,Tapirus terrestris,1,2013,1,26,SP-270,paved (>2 lanes),Systematic,272.081,-22.92963,-49.88999,-21.7718,-52.16157,1826,2010,2014,1,12,daily,Abra et al. 2021
bc7cc8a8-a216-4e65-9920-b63c8e2e029b,BR,Brazil,AgissÃª,-22.4715118,-50.94489382,WGS84,100,Tapirus terrestris,1,2012,11,6,SP-270,paved (>2 lanes),Systematic,272.081,-22.92963,-49.88999,-21.7718,-52.16157,1826,2010,2014,1,12,daily,Abra et al. 2021
