hour,Biome,individual_local_identifier,count,individual_name
19.0,Pantanal,PA_11_LUIS,19.0,LUIS
19.0,Pantanal,PA_12_FELIPPE,19.0,FELIPPE
19.0,Pantanal,PA_13_RITA,19.0,RITA
19.0,Pantanal,PA_15_MORENA,19.0,MORENA
19.0,Pantanal,PA_16_DORA,19.0,DORA
19.0,Pantanal,PA_18_NIC,19.0,NIC
19.0,Pantanal,PA_19_SERGIAO,19.0,SERGIAO
19.0,Pantanal,PA_20_SY,19.0,SY
19.0,Pantanal,PA_21_CAIO,19.0,CAIO
19.0,Pantanal,PA_22_EMILIO,19.0,EMILIO
19.0,Pantanal,PA_23_RICK,19.0,RICK
19.0,Pantanal,PA_24_LESLIE,19.0,LESLIE
19.0,Pantanal,PA_26_SACHIN,19.0,SACHIN
19.0,Pantanal,PA_28_DUDA,19.0,DUDA
19.0,Pantanal,PA_29_KARIN,19.0,KARIN
19.0,Pantanal,PA_30_NELSAO,19.0,NELSAO
19.0,Pantanal,PA_31_JORDANO,19.0,JORDANO
19.0,Pantanal,PA_33_GABRIELA,19.0,GABRIELA
19.0,Pantanal,PA_34_CARIJO,19.0,CARIJO
19.0,Pantanal,PA_36_MICHELE,19.0,MICHELE
19.0,Pantanal,PA_38_CASSANDRA,19.0,CASSANDRA
19.0,Pantanal,PA_40_MALU,19.0,MALU
19.0,Pantanal,PA_47_MORENINHO,19.0,MORENINHO
19.0,Pantanal,PA_48_TED,19.0,TED
19.0,Pantanal,PA_49_WALLY,19.0,WALLY
19.0,Pantanal,PA_51_MUCCI,19.0,MUCCI
19.0,Pantanal,PA_52_WIE,19.0,WIE
19.0,Pantanal,PA_54_PAULONA,19.0,PAULONA
19.0,Pantanal,PA_58_LIANA,19.0,LIANA
19.0,Pantanal,PA_59_POPEYE,19.0,POPEYE
19.0,Pantanal,PA_61_DOINHO,19.0,DOINHO
19.0,Pantanal,PA_62_PRETINHO,19.0,PRETINHO
19.0,Pantanal,PA_64_COLUMBUS,19.0,COLUMBUS
19.0,Pantanal,PA_65_VALENTINA,19.0,VALENTINA
19.0,Pantanal,PA_67_CARMINHA,19.0,CARMINHA
19.0,Pantanal,PA_68_FAROFO,19.0,FAROFO
19.0,Pantanal,PA_69_ANGELINA,19.0,ANGELINA
19.0,Pantanal,PA_71_SIDNEY,19.0,SIDNEY
19.0,Pantanal,PA_74_LAURO,19.0,LAURO
19.0,Pantanal,PA_82_DONNA,19.0,DONNA
19.0,Pantanal,PA_86_CUZINHO,19.0,CUZINHO
20.0,Atlantic Forest,AF_01_JOANA,20.0,JOANA
20.0,Atlantic Forest,AF_02_PAULETE,20.0,PAULETE
20.0,Atlantic Forest,AF_05_CHUCHU,20.0,CHUCHU
20.0,Atlantic Forest,AF_12_PATRICIA,20.0,PATRICIA
20.0,Atlantic Forest,AF_14_JAMESBOND,20.0,JAMESBOND
20.0,Atlantic Forest,AF_15_GEORGETE,20.0,GEORGETE
20.0,Atlantic Forest,AF_17_ESPERTA,20.0,ESPERTA
20.0,Atlantic Forest,AF_20_CHICO,20.0,CHICO
20.0,Atlantic Forest,AF_23_TONHA,20.0,TONHA
20.0,Atlantic Forest,AF_24_TINA,20.0,TINA
20.0,Atlantic Forest,AF_25_MAMA,20.0,MAMA
20.0,Cerrado,CE_03_LOU,20.0,LOU
20.0,Cerrado,CE_04_TITI,20.0,TITI
20.0,Cerrado,CE_08_COLOMBINA,20.0,COLOMBINA
20.0,Cerrado,CE_09_PANA,20.0,PANA
20.0,Cerrado,CE_10_ELIS,20.0,ELIS
20.0,Cerrado,CE_11_ZACA,20.0,ZACA
20.0,Cerrado,CE_13_SULI,20.0,SULI
20.0,Cerrado,CE_15_KURUKA,20.0,KURUKA
20.0,Cerrado,CE_17_ARNO,20.0,ARNO
20.0,Cerrado,CE_21_ZEMARIA,20.0,ZEMARIA
20.0,Cerrado,CE_22_ZEFA,20.0,ZEFA
20.0,Cerrado,CE_23_CARABI,20.0,CARABI
20.0,Cerrado,CE_25_SEGRE,20.0,SEGRE
20.0,Cerrado,CE_27_DONALINA,20.0,DONALINA
20.0,Cerrado,CE_28_ZIGGY,20.0,ZIGGY
20.0,Cerrado,CE_31_ANNA,20.0,ANNA
20.0,Cerrado,CE_34_DONACIDA,20.0,DONACIDA
20.0,Pantanal,PA_03_BANDAID,20.0,BANDAID
20.0,Pantanal,PA_05_KELLY,20.0,KELLY
20.0,Pantanal,PA_08_BENJAMIN,20.0,BENJAMIN
20.0,Pantanal,PA_09_SONIAMADALENA,20.0,SONIAMADALENA
20.0,Pantanal,PA_10_VIVEK,20.0,VIVEK
20.0,Pantanal,PA_11_LUIS,20.0,LUIS
20.0,Pantanal,PA_12_FELIPPE,20.0,FELIPPE
20.0,Pantanal,PA_13_RITA,20.0,RITA
20.0,Pantanal,PA_15_MORENA,20.0,MORENA
20.0,Pantanal,PA_16_DORA,20.0,DORA
20.0,Pantanal,PA_18_NIC,20.0,NIC
20.0,Pantanal,PA_19_SERGIAO,20.0,SERGIAO
20.0,Pantanal,PA_20_SY,20.0,SY
20.0,Pantanal,PA_21_CAIO,20.0,CAIO
20.0,Pantanal,PA_22_EMILIO,20.0,EMILIO
20.0,Pantanal,PA_23_RICK,20.0,RICK
20.0,Pantanal,PA_24_LESLIE,20.0,LESLIE
20.0,Pantanal,PA_26_SACHIN,20.0,SACHIN
20.0,Pantanal,PA_28_DUDA,20.0,DUDA
20.0,Pantanal,PA_29_KARIN,20.0,KARIN
20.0,Pantanal,PA_30_NELSAO,20.0,NELSAO
20.0,Pantanal,PA_31_JORDANO,20.0,JORDANO
20.0,Pantanal,PA_33_GABRIELA,20.0,GABRIELA
20.0,Pantanal,PA_34_CARIJO,20.0,CARIJO
20.0,Pantanal,PA_36_MICHELE,20.0,MICHELE
20.0,Pantanal,PA_38_CASSANDRA,20.0,CASSANDRA
20.0,Pantanal,PA_40_MALU,20.0,MALU
20.0,Pantanal,PA_47_MORENINHO,20.0,MORENINHO
20.0,Pantanal,PA_48_TED,20.0,TED
20.0,Pantanal,PA_49_WALLY,20.0,WALLY
20.0,Pantanal,PA_51_MUCCI,20.0,MUCCI
20.0,Pantanal,PA_52_WIE,20.0,WIE
20.0,Pantanal,PA_54_PAULONA,20.0,PAULONA
20.0,Pantanal,PA_58_LIANA,20.0,LIANA
20.0,Pantanal,PA_59_POPEYE,20.0,POPEYE
20.0,Pantanal,PA_61_DOINHO,20.0,DOINHO
20.0,Pantanal,PA_62_PRETINHO,20.0,PRETINHO
20.0,Pantanal,PA_64_COLUMBUS,20.0,COLUMBUS
20.0,Pantanal,PA_65_VALENTINA,20.0,VALENTINA
20.0,Pantanal,PA_67_CARMINHA,20.0,CARMINHA
20.0,Pantanal,PA_68_FAROFO,20.0,FAROFO
20.0,Pantanal,PA_69_ANGELINA,20.0,ANGELINA
20.0,Pantanal,PA_71_SIDNEY,20.0,SIDNEY
20.0,Pantanal,PA_74_LAURO,20.0,LAURO
20.0,Pantanal,PA_82_DONNA,20.0,DONNA
20.0,Pantanal,PA_86_CUZINHO,20.0,CUZINHO
21.0,Atlantic Forest,AF_01_JOANA,21.0,JOANA
21.0,Atlantic Forest,AF_02_PAULETE,21.0,PAULETE
21.0,Atlantic Forest,AF_05_CHUCHU,21.0,CHUCHU
21.0,Atlantic Forest,AF_12_PATRICIA,21.0,PATRICIA
21.0,Atlantic Forest,AF_14_JAMESBOND,21.0,JAMESBOND
21.0,Atlantic Forest,AF_15_GEORGETE,21.0,GEORGETE
21.0,Atlantic Forest,AF_17_ESPERTA,21.0,ESPERTA
21.0,Atlantic Forest,AF_20_CHICO,21.0,CHICO
21.0,Atlantic Forest,AF_23_TONHA,21.0,TONHA
21.0,Atlantic Forest,AF_24_TINA,21.0,TINA
21.0,Atlantic Forest,AF_25_MAMA,21.0,MAMA
21.0,Cerrado,CE_03_LOU,21.0,LOU
21.0,Cerrado,CE_04_TITI,21.0,TITI
21.0,Cerrado,CE_08_COLOMBINA,21.0,COLOMBINA
21.0,Cerrado,CE_09_PANA,21.0,PANA
21.0,Cerrado,CE_10_ELIS,21.0,ELIS
21.0,Cerrado,CE_11_ZACA,21.0,ZACA
21.0,Cerrado,CE_13_SULI,21.0,SULI
21.0,Cerrado,CE_15_KURUKA,21.0,KURUKA
21.0,Cerrado,CE_17_ARNO,21.0,ARNO
21.0,Cerrado,CE_21_ZEMARIA,21.0,ZEMARIA
21.0,Cerrado,CE_22_ZEFA,21.0,ZEFA
21.0,Cerrado,CE_23_CARABI,21.0,CARABI
21.0,Cerrado,CE_25_SEGRE,21.0,SEGRE
21.0,Cerrado,CE_27_DONALINA,21.0,DONALINA
21.0,Cerrado,CE_28_ZIGGY,21.0,ZIGGY
21.0,Cerrado,CE_31_ANNA,21.0,ANNA
21.0,Cerrado,CE_34_DONACIDA,21.0,DONACIDA
21.0,Pantanal,PA_03_BANDAID,21.0,BANDAID
21.0,Pantanal,PA_05_KELLY,21.0,KELLY
21.0,Pantanal,PA_08_BENJAMIN,21.0,BENJAMIN
21.0,Pantanal,PA_09_SONIAMADALENA,21.0,SONIAMADALENA
21.0,Pantanal,PA_10_VIVEK,21.0,VIVEK
21.0,Pantanal,PA_11_LUIS,21.0,LUIS
21.0,Pantanal,PA_12_FELIPPE,21.0,FELIPPE
21.0,Pantanal,PA_13_RITA,21.0,RITA
21.0,Pantanal,PA_15_MORENA,21.0,MORENA
21.0,Pantanal,PA_16_DORA,21.0,DORA
21.0,Pantanal,PA_18_NIC,21.0,NIC
21.0,Pantanal,PA_19_SERGIAO,21.0,SERGIAO
21.0,Pantanal,PA_20_SY,21.0,SY
21.0,Pantanal,PA_21_CAIO,21.0,CAIO
21.0,Pantanal,PA_22_EMILIO,21.0,EMILIO
21.0,Pantanal,PA_23_RICK,21.0,RICK
21.0,Pantanal,PA_24_LESLIE,21.0,LESLIE
21.0,Pantanal,PA_26_SACHIN,21.0,SACHIN
21.0,Pantanal,PA_28_DUDA,21.0,DUDA
21.0,Pantanal,PA_29_KARIN,21.0,KARIN
21.0,Pantanal,PA_30_NELSAO,21.0,NELSAO
21.0,Pantanal,PA_31_JORDANO,21.0,JORDANO
21.0,Pantanal,PA_33_GABRIELA,21.0,GABRIELA
21.0,Pantanal,PA_34_CARIJO,21.0,CARIJO
21.0,Pantanal,PA_36_MICHELE,21.0,MICHELE
21.0,Pantanal,PA_38_CASSANDRA,21.0,CASSANDRA
21.0,Pantanal,PA_40_MALU,21.0,MALU
21.0,Pantanal,PA_47_MORENINHO,21.0,MORENINHO
21.0,Pantanal,PA_48_TED,21.0,TED
21.0,Pantanal,PA_49_WALLY,21.0,WALLY
21.0,Pantanal,PA_51_MUCCI,21.0,MUCCI
21.0,Pantanal,PA_52_WIE,21.0,WIE
21.0,Pantanal,PA_54_PAULONA,21.0,PAULONA
21.0,Pantanal,PA_58_LIANA,21.0,LIANA
21.0,Pantanal,PA_59_POPEYE,21.0,POPEYE
21.0,Pantanal,PA_61_DOINHO,21.0,DOINHO
21.0,Pantanal,PA_62_PRETINHO,21.0,PRETINHO
21.0,Pantanal,PA_64_COLUMBUS,21.0,COLUMBUS
21.0,Pantanal,PA_65_VALENTINA,21.0,VALENTINA
21.0,Pantanal,PA_67_CARMINHA,21.0,CARMINHA
21.0,Pantanal,PA_68_FAROFO,21.0,FAROFO
21.0,Pantanal,PA_69_ANGELINA,21.0,ANGELINA
21.0,Pantanal,PA_71_SIDNEY,21.0,SIDNEY
21.0,Pantanal,PA_74_LAURO,21.0,LAURO
21.0,Pantanal,PA_82_DONNA,21.0,DONNA
21.0,Pantanal,PA_86_CUZINHO,21.0,CUZINHO
22.0,Atlantic Forest,AF_01_JOANA,22.0,JOANA
22.0,Atlantic Forest,AF_02_PAULETE,22.0,PAULETE
22.0,Atlantic Forest,AF_05_CHUCHU,22.0,CHUCHU
22.0,Atlantic Forest,AF_12_PATRICIA,22.0,PATRICIA
22.0,Atlantic Forest,AF_14_JAMESBOND,22.0,JAMESBOND
22.0,Atlantic Forest,AF_15_GEORGETE,22.0,GEORGETE
22.0,Atlantic Forest,AF_17_ESPERTA,22.0,ESPERTA
22.0,Atlantic Forest,AF_20_CHICO,22.0,CHICO
22.0,Atlantic Forest,AF_23_TONHA,22.0,TONHA
22.0,Atlantic Forest,AF_24_TINA,22.0,TINA
22.0,Atlantic Forest,AF_25_MAMA,22.0,MAMA
22.0,Cerrado,CE_03_LOU,22.0,LOU
22.0,Cerrado,CE_04_TITI,22.0,TITI
22.0,Cerrado,CE_08_COLOMBINA,22.0,COLOMBINA
22.0,Cerrado,CE_09_PANA,22.0,PANA
22.0,Cerrado,CE_10_ELIS,22.0,ELIS
22.0,Cerrado,CE_11_ZACA,22.0,ZACA
22.0,Cerrado,CE_13_SULI,22.0,SULI
22.0,Cerrado,CE_15_KURUKA,22.0,KURUKA
22.0,Cerrado,CE_17_ARNO,22.0,ARNO
22.0,Cerrado,CE_21_ZEMARIA,22.0,ZEMARIA
22.0,Cerrado,CE_22_ZEFA,22.0,ZEFA
22.0,Cerrado,CE_23_CARABI,22.0,CARABI
22.0,Cerrado,CE_25_SEGRE,22.0,SEGRE
22.0,Cerrado,CE_27_DONALINA,22.0,DONALINA
22.0,Cerrado,CE_28_ZIGGY,22.0,ZIGGY
22.0,Cerrado,CE_31_ANNA,22.0,ANNA
22.0,Cerrado,CE_34_DONACIDA,22.0,DONACIDA
22.0,Pantanal,PA_03_BANDAID,22.0,BANDAID
22.0,Pantanal,PA_05_KELLY,22.0,KELLY
22.0,Pantanal,PA_08_BENJAMIN,22.0,BENJAMIN
22.0,Pantanal,PA_09_SONIAMADALENA,22.0,SONIAMADALENA
22.0,Pantanal,PA_10_VIVEK,22.0,VIVEK
22.0,Pantanal,PA_11_LUIS,22.0,LUIS
22.0,Pantanal,PA_12_FELIPPE,22.0,FELIPPE
22.0,Pantanal,PA_13_RITA,22.0,RITA
22.0,Pantanal,PA_15_MORENA,22.0,MORENA
22.0,Pantanal,PA_16_DORA,22.0,DORA
22.0,Pantanal,PA_18_NIC,22.0,NIC
22.0,Pantanal,PA_19_SERGIAO,22.0,SERGIAO
22.0,Pantanal,PA_20_SY,22.0,SY
22.0,Pantanal,PA_21_CAIO,22.0,CAIO
22.0,Pantanal,PA_22_EMILIO,22.0,EMILIO
22.0,Pantanal,PA_23_RICK,22.0,RICK
22.0,Pantanal,PA_24_LESLIE,22.0,LESLIE
22.0,Pantanal,PA_26_SACHIN,22.0,SACHIN
22.0,Pantanal,PA_28_DUDA,22.0,DUDA
22.0,Pantanal,PA_29_KARIN,22.0,KARIN
22.0,Pantanal,PA_30_NELSAO,22.0,NELSAO
22.0,Pantanal,PA_31_JORDANO,22.0,JORDANO
22.0,Pantanal,PA_33_GABRIELA,22.0,GABRIELA
22.0,Pantanal,PA_34_CARIJO,22.0,CARIJO
22.0,Pantanal,PA_36_MICHELE,22.0,MICHELE
22.0,Pantanal,PA_38_CASSANDRA,22.0,CASSANDRA
22.0,Pantanal,PA_40_MALU,22.0,MALU
22.0,Pantanal,PA_47_MORENINHO,22.0,MORENINHO
22.0,Pantanal,PA_48_TED,22.0,TED
22.0,Pantanal,PA_49_WALLY,22.0,WALLY
22.0,Pantanal,PA_51_MUCCI,22.0,MUCCI
22.0,Pantanal,PA_52_WIE,22.0,WIE
22.0,Pantanal,PA_54_PAULONA,22.0,PAULONA
22.0,Pantanal,PA_58_LIANA,22.0,LIANA
22.0,Pantanal,PA_59_POPEYE,22.0,POPEYE
22.0,Pantanal,PA_61_DOINHO,22.0,DOINHO
22.0,Pantanal,PA_62_PRETINHO,22.0,PRETINHO
22.0,Pantanal,PA_64_COLUMBUS,22.0,COLUMBUS
22.0,Pantanal,PA_65_VALENTINA,22.0,VALENTINA
22.0,Pantanal,PA_67_CARMINHA,22.0,CARMINHA
22.0,Pantanal,PA_68_FAROFO,22.0,FAROFO
22.0,Pantanal,PA_69_ANGELINA,22.0,ANGELINA
22.0,Pantanal,PA_71_SIDNEY,22.0,SIDNEY
22.0,Pantanal,PA_74_LAURO,22.0,LAURO
22.0,Pantanal,PA_82_DONNA,22.0,DONNA
22.0,Pantanal,PA_86_CUZINHO,22.0,CUZINHO
23.0,Atlantic Forest,AF_01_JOANA,23.0,JOANA
23.0,Atlantic Forest,AF_02_PAULETE,23.0,PAULETE
23.0,Atlantic Forest,AF_05_CHUCHU,23.0,CHUCHU
23.0,Atlantic Forest,AF_12_PATRICIA,23.0,PATRICIA
23.0,Atlantic Forest,AF_14_JAMESBOND,23.0,JAMESBOND
23.0,Atlantic Forest,AF_15_GEORGETE,23.0,GEORGETE
23.0,Atlantic Forest,AF_17_ESPERTA,23.0,ESPERTA
23.0,Atlantic Forest,AF_20_CHICO,23.0,CHICO
23.0,Atlantic Forest,AF_23_TONHA,23.0,TONHA
23.0,Atlantic Forest,AF_24_TINA,23.0,TINA
23.0,Atlantic Forest,AF_25_MAMA,23.0,MAMA
23.0,Cerrado,CE_03_LOU,23.0,LOU
23.0,Cerrado,CE_04_TITI,23.0,TITI
23.0,Cerrado,CE_08_COLOMBINA,23.0,COLOMBINA
23.0,Cerrado,CE_09_PANA,23.0,PANA
23.0,Cerrado,CE_10_ELIS,23.0,ELIS
23.0,Cerrado,CE_11_ZACA,23.0,ZACA
23.0,Cerrado,CE_13_SULI,23.0,SULI
23.0,Cerrado,CE_15_KURUKA,23.0,KURUKA
23.0,Cerrado,CE_17_ARNO,23.0,ARNO
23.0,Cerrado,CE_21_ZEMARIA,23.0,ZEMARIA
23.0,Cerrado,CE_22_ZEFA,23.0,ZEFA
23.0,Cerrado,CE_23_CARABI,23.0,CARABI
23.0,Cerrado,CE_25_SEGRE,23.0,SEGRE
23.0,Cerrado,CE_27_DONALINA,23.0,DONALINA
23.0,Cerrado,CE_28_ZIGGY,23.0,ZIGGY
23.0,Cerrado,CE_31_ANNA,23.0,ANNA
23.0,Cerrado,CE_34_DONACIDA,23.0,DONACIDA
23.0,Pantanal,PA_03_BANDAID,23.0,BANDAID
23.0,Pantanal,PA_05_KELLY,23.0,KELLY
23.0,Pantanal,PA_08_BENJAMIN,23.0,BENJAMIN
23.0,Pantanal,PA_09_SONIAMADALENA,23.0,SONIAMADALENA
23.0,Pantanal,PA_10_VIVEK,23.0,VIVEK
23.0,Pantanal,PA_11_LUIS,23.0,LUIS
23.0,Pantanal,PA_12_FELIPPE,23.0,FELIPPE
23.0,Pantanal,PA_13_RITA,23.0,RITA
23.0,Pantanal,PA_15_MORENA,23.0,MORENA
23.0,Pantanal,PA_16_DORA,23.0,DORA
23.0,Pantanal,PA_18_NIC,23.0,NIC
23.0,Pantanal,PA_19_SERGIAO,23.0,SERGIAO
23.0,Pantanal,PA_20_SY,23.0,SY
23.0,Pantanal,PA_21_CAIO,23.0,CAIO
23.0,Pantanal,PA_22_EMILIO,23.0,EMILIO
23.0,Pantanal,PA_23_RICK,23.0,RICK
23.0,Pantanal,PA_24_LESLIE,23.0,LESLIE
23.0,Pantanal,PA_26_SACHIN,23.0,SACHIN
23.0,Pantanal,PA_28_DUDA,23.0,DUDA
23.0,Pantanal,PA_29_KARIN,23.0,KARIN
23.0,Pantanal,PA_30_NELSAO,23.0,NELSAO
23.0,Pantanal,PA_31_JORDANO,23.0,JORDANO
23.0,Pantanal,PA_33_GABRIELA,23.0,GABRIELA
23.0,Pantanal,PA_34_CARIJO,23.0,CARIJO
23.0,Pantanal,PA_36_MICHELE,23.0,MICHELE
23.0,Pantanal,PA_38_CASSANDRA,23.0,CASSANDRA
23.0,Pantanal,PA_40_MALU,23.0,MALU
23.0,Pantanal,PA_47_MORENINHO,23.0,MORENINHO
23.0,Pantanal,PA_48_TED,23.0,TED
23.0,Pantanal,PA_49_WALLY,23.0,WALLY
23.0,Pantanal,PA_51_MUCCI,23.0,MUCCI
23.0,Pantanal,PA_52_WIE,23.0,WIE
23.0,Pantanal,PA_54_PAULONA,23.0,PAULONA
23.0,Pantanal,PA_58_LIANA,23.0,LIANA
23.0,Pantanal,PA_59_POPEYE,23.0,POPEYE
23.0,Pantanal,PA_61_DOINHO,23.0,DOINHO
23.0,Pantanal,PA_62_PRETINHO,23.0,PRETINHO
23.0,Pantanal,PA_64_COLUMBUS,23.0,COLUMBUS
23.0,Pantanal,PA_65_VALENTINA,23.0,VALENTINA
23.0,Pantanal,PA_67_CARMINHA,23.0,CARMINHA
23.0,Pantanal,PA_68_FAROFO,23.0,FAROFO
23.0,Pantanal,PA_69_ANGELINA,23.0,ANGELINA
23.0,Pantanal,PA_71_SIDNEY,23.0,SIDNEY
23.0,Pantanal,PA_74_LAURO,23.0,LAURO
23.0,Pantanal,PA_82_DONNA,23.0,DONNA
23.0,Pantanal,PA_86_CUZINHO,23.0,CUZINHO
