individual_local_identifier,Biome,hour,count,unique_days,average,individual_name
PA_13_RITA,Pantanal,3.0,20,20,1.0,RITA
PA_13_RITA,Pantanal,4.0,22,22,1.0,RITA
PA_13_RITA,Pantanal,5.0,22,22,1.0,RITA
PA_13_RITA,Pantanal,6.0,28,28,1.0,RITA
PA_13_RITA,Pantanal,7.0,24,24,1.0,RITA
PA_13_RITA,Pantanal,8.0,22,22,1.0,RITA
PA_13_RITA,Pantanal,9.0,27,27,1.0,RITA
PA_13_RITA,Pantanal,10.0,32,32,1.0,RITA
PA_13_RITA,Pantanal,11.0,21,21,1.0,RITA
PA_13_RITA,Pantanal,12.0,28,28,1.0,RITA
PA_13_RITA,Pantanal,13.0,24,24,1.0,RITA
PA_13_RITA,Pantanal,14.0,25,25,1.0,RITA
PA_13_RITA,Pantanal,15.0,23,23,1.0,RITA
PA_13_RITA,Pantanal,16.0,30,30,1.0,RITA
PA_13_RITA,Pantanal,17.0,34,34,1.0,RITA
PA_13_RITA,Pantanal,18.0,36,35,1.0285714285714285,RITA
PA_13_RITA,Pantanal,19.0,26,26,1.0,RITA
PA_13_RITA,Pantanal,20.0,29,29,1.0,RITA
PA_13_RITA,Pantanal,21.0,22,22,1.0,RITA
PA_13_RITA,Pantanal,22.0,30,30,1.0,RITA
PA_13_RITA,Pantanal,23.0,29,29,1.0,RITA
PA_15_MORENA,Pantanal,0.0,158,158,1.0,MORENA
PA_15_MORENA,Pantanal,1.0,144,144,1.0,MORENA
PA_15_MORENA,Pantanal,2.0,161,160,1.00625,MORENA
PA_15_MORENA,Pantanal,3.0,146,146,1.0,MORENA
PA_15_MORENA,Pantanal,4.0,158,157,1.0063694267515924,MORENA
PA_15_MORENA,Pantanal,5.0,122,122,1.0,MORENA
PA_15_MORENA,Pantanal,6.0,154,154,1.0,MORENA
PA_15_MORENA,Pantanal,7.0,142,142,1.0,MORENA
PA_15_MORENA,Pantanal,8.0,184,180,1.0222222222222221,MORENA
PA_15_MORENA,Pantanal,9.0,195,193,1.0103626943005182,MORENA
PA_15_MORENA,Pantanal,10.0,218,216,1.0092592592592593,MORENA
PA_15_MORENA,Pantanal,11.0,220,218,1.0091743119266054,MORENA
PA_15_MORENA,Pantanal,12.0,227,225,1.008888888888889,MORENA
PA_15_MORENA,Pantanal,13.0,218,218,1.0,MORENA
PA_15_MORENA,Pantanal,14.0,226,225,1.0044444444444445,MORENA
PA_15_MORENA,Pantanal,15.0,205,204,1.0049019607843137,MORENA
PA_15_MORENA,Pantanal,16.0,214,213,1.0046948356807512,MORENA
PA_15_MORENA,Pantanal,17.0,212,211,1.004739336492891,MORENA
PA_15_MORENA,Pantanal,18.0,210,209,1.0047846889952152,MORENA
PA_15_MORENA,Pantanal,19.0,179,179,1.0,MORENA
PA_15_MORENA,Pantanal,20.0,178,177,1.0056497175141244,MORENA
PA_15_MORENA,Pantanal,21.0,119,117,1.017094017094017,MORENA
PA_15_MORENA,Pantanal,22.0,151,149,1.0134228187919463,MORENA
PA_15_MORENA,Pantanal,23.0,122,122,1.0,MORENA
PA_16_DORA,Pantanal,0.0,18,17,1.0588235294117647,DORA
PA_16_DORA,Pantanal,1.0,18,15,1.2,DORA
PA_16_DORA,Pantanal,2.0,20,18,1.1111111111111112,DORA
PA_16_DORA,Pantanal,3.0,15,14,1.0714285714285714,DORA
