individual_local_identifier,hour,distance_meters,distance_km,num_points,distance_per_point_meters,distance_per_point_km,individual_name,Biome,sex,age,count
CE_03_LOU,0,620861.83,620.86,494,1256.81,1.26,LOU,Cerrado,MALE,ADULT,494
CE_03_LOU,1,630777.02,630.78,503,1254.03,1.25,LOU,Cerrado,MALE,ADULT,503
CE_03_LOU,2,626598.16,626.6,498,1258.23,1.26,LOU,Cerrado,MALE,ADULT,498
CE_03_LOU,3,631452.2,631.45,512,1233.31,1.23,LOU,Cerrado,MALE,ADULT,512
CE_03_LOU,4,589121.32,589.12,495,1190.14,1.19,LOU,Cerrado,MALE,ADULT,495
CE_03_LOU,5,480865.76,480.87,484,993.52,0.99,LOU,Cerrado,MALE,ADULT,484
CE_03_LOU,6,385809.02,385.81,464,831.48,0.83,LOU,Cerrado,MALE,ADULT,464
CE_03_LOU,7,377777.46,377.78,478,790.33,0.79,LOU,Cerrado,MALE,ADULT,478
CE_03_LOU,8,359640.07,359.64,481,747.69,0.75,LOU,Cerrado,MALE,ADULT,481
CE_03_LOU,9,350678.29,350.68,478,733.64,0.73,LOU,Cerrado,MALE,ADULT,478
CE_03_LOU,10,339401.68,339.4,475,714.53,0.71,LOU,Cerrado,MALE,ADULT,475
CE_03_LOU,11,338720.03,338.72,480,705.67,0.71,LOU,Cerrado,MALE,ADULT,480
CE_03_LOU,12,332156.69,332.16,465,714.32,0.71,LOU,Cerrado,MALE,ADULT,465
CE_03_LOU,13,330730.11,330.73,466,709.72,0.71,LOU,Cerrado,MALE,ADULT,466
CE_03_LOU,14,324027.86,324.03,454,713.72,0.71,LOU,Cerrado,MALE,ADULT,454
CE_03_LOU,15,341286.38,341.29,465,733.95,0.73,LOU,Cerrado,MALE,ADULT,465
CE_03_LOU,16,345460.59,345.46,470,735.02,0.74,LOU,Cerrado,MALE,ADULT,470
CE_03_LOU,17,354361.48,354.36,469,755.57,0.76,LOU,Cerrado,MALE,ADULT,469
CE_03_LOU,18,436765.18,436.77,491,889.54,0.89,LOU,Cerrado,MALE,ADULT,491
CE_03_LOU,19,512116.11,512.12,502,1020.15,1.02,LOU,Cerrado,MALE,ADULT,502
CE_03_LOU,20,562401.31,562.4,493,1140.77,1.14,LOU,Cerrado,MALE,ADULT,493
CE_03_LOU,21,628649.27,628.65,508,1237.5,1.24,LOU,Cerrado,MALE,ADULT,508
CE_03_LOU,22,605867.63,605.87,486,1246.64,1.25,LOU,Cerrado,MALE,ADULT,486
CE_03_LOU,23,640518.17,640.52,502,1275.93,1.28,LOU,Cerrado,MALE,ADULT,502
CE_04_TITI,0,366487.75,366.49,194,1889.11,1.89,TITI,Cerrado,MALE,ADULT,194
CE_04_TITI,1,386905.92,386.91,198,1954.07,1.95,TITI,Cerrado,MALE,ADULT,198
CE_04_TITI,2,368407.25,368.41,191,1928.83,1.93,TITI,Cerrado,MALE,ADULT,191
CE_04_TITI,3,394267.63,394.27,203,1942.21,1.94,TITI,Cerrado,MALE,ADULT,203
CE_04_TITI,4,374033.89,374.03,198,1889.06,1.89,TITI,Cerrado,MALE,ADULT,198
CE_04_TITI,5,342528.06,342.53,193,1774.76,1.77,TITI,Cerrado,MALE,ADULT,193
CE_04_TITI,6,290794.3,290.79,181,1606.6,1.61,TITI,Cerrado,MALE,ADULT,181
CE_04_TITI,7,261399.04,261.4,173,1510.98,1.51,TITI,Cerrado,MALE,ADULT,173
CE_04_TITI,8,261757.94,261.76,175,1495.76,1.5,TITI,Cerrado,MALE,ADULT,175
CE_04_TITI,9,264687.71,264.69,180,1470.49,1.47,TITI,Cerrado,MALE,ADULT,180
CE_04_TITI,10,274347.28,274.35,184,1491.02,1.49,TITI,Cerrado,MALE,ADULT,184
CE_04_TITI,11,262878.66,262.88,182,1444.39,1.44,TITI,Cerrado,MALE,ADULT,182
CE_04_TITI,12,239945.92,239.95,176,1363.33,1.36,TITI,Cerrado,MALE,ADULT,176
CE_04_TITI,13,243509.6,243.51,181,1345.36,1.35,TITI,Cerrado,MALE,ADULT,181
CE_04_TITI,14,247456.88,247.46,170,1455.63,1.46,TITI,Cerrado,MALE,ADULT,170
CE_04_TITI,15,268001.53,268.0,177,1514.13,1.51,TITI,Cerrado,MALE,ADULT,177
CE_04_TITI,16,265115.23,265.12,180,1472.86,1.47,TITI,Cerrado,MALE,ADULT,180
CE_04_TITI,17,263707.97,263.71,185,1425.45,1.43,TITI,Cerrado,MALE,ADULT,185
CE_04_TITI,18,319913.62,319.91,187,1710.77,1.71,TITI,Cerrado,MALE,ADULT,187
CE_04_TITI,19,377168.12,377.17,199,1895.32,1.9,TITI,Cerrado,MALE,ADULT,199
CE_04_TITI,20,368926.77,368.93,195,1891.93,1.89,TITI,Cerrado,MALE,ADULT,195
CE_04_TITI,21,369233.25,369.23,197,1874.28,1.87,TITI,Cerrado,MALE,ADULT,197
CE_04_TITI,22,347190.52,347.19,192,1808.28,1.81,TITI,Cerrado,MALE,ADULT,192
CE_04_TITI,23,354561.76,354.56,186,1906.25,1.91,TITI,Cerrado,MALE,ADULT,186
CE_08_COLOMBINA,0,22126.93,22.13,23,962.04,0.96,COLOMBINA,Cerrado,FEMALE,ADULT,23
CE_08_COLOMBINA,1,14639.08,14.64,15,975.94,0.98,COLOMBINA,Cerrado,FEMALE,ADULT,15
CE_08_COLOMBINA,2,13086.06,13.09,15,872.4,0.87,COLOMBINA,Cerrado,FEMALE,ADULT,15
CE_08_COLOMBINA,3,28840.25,28.84,26,1109.24,1.11,COLOMBINA,Cerrado,FEMALE,ADULT,26
CE_08_COLOMBINA,4,50507.08,50.51,52,971.29,0.97,COLOMBINA,Cerrado,FEMALE,ADULT,52
CE_08_COLOMBINA,5,43374.15,43.37,53,818.38,0.82,COLOMBINA,Cerrado,FEMALE,ADULT,53
CE_08_COLOMBINA,6,30078.0,30.08,33,911.45,0.91,COLOMBINA,Cerrado,FEMALE,ADULT,33
CE_08_COLOMBINA,7,12434.84,12.43,15,828.99,0.83,COLOMBINA,Cerrado,FEMALE,ADULT,15
CE_08_COLOMBINA,8,3093.73,3.09,4,773.43,0.77,COLOMBINA,Cerrado,FEMALE,ADULT,4
CE_08_COLOMBINA,9,3065.69,3.07,6,510.95,0.51,COLOMBINA,Cerrado,FEMALE,ADULT,6
CE_08_COLOMBINA,10,816.47,0.82,3,272.16,0.27,COLOMBINA,Cerrado,FEMALE,ADULT,3
CE_08_COLOMBINA,11,4155.28,4.16,4,1038.82,1.04,COLOMBINA,Cerrado,FEMALE,ADULT,4
CE_08_COLOMBINA,12,0.0,0.0,1,0.0,0.0,COLOMBINA,Cerrado,FEMALE,ADULT,1
CE_08_COLOMBINA,13,659.41,0.66,2,329.71,0.33,COLOMBINA,Cerrado,FEMALE,ADULT,2
CE_08_COLOMBINA,14,3437.18,3.44,5,687.44,0.69,COLOMBINA,Cerrado,FEMALE,ADULT,5
CE_08_COLOMBINA,15,1172.53,1.17,2,586.26,0.59,COLOMBINA,Cerrado,FEMALE,ADULT,2
CE_08_COLOMBINA,16,1692.22,1.69,4,423.06,0.42,COLOMBINA,Cerrado,FEMALE,ADULT,4
CE_08_COLOMBINA,17,18524.12,18.52,38,487.48,0.49,COLOMBINA,Cerrado,FEMALE,ADULT,38
CE_08_COLOMBINA,18,53376.19,53.38,77,693.2,0.69,COLOMBINA,Cerrado,FEMALE,ADULT,77
CE_08_COLOMBINA,19,44285.21,44.29,49,903.78,0.9,COLOMBINA,Cerrado,FEMALE,ADULT,49
CE_08_COLOMBINA,20,40995.95,41.0,45,911.02,0.91,COLOMBINA,Cerrado,FEMALE,ADULT,45
CE_08_COLOMBINA,21,31790.17,31.79,32,993.44,0.99,COLOMBINA,Cerrado,FEMALE,ADULT,32
CE_08_COLOMBINA,22,35015.74,35.02,32,1094.24,1.09,COLOMBINA,Cerrado,FEMALE,ADULT,32
CE_08_COLOMBINA,23,31322.13,31.32,31,1010.39,1.01,COLOMBINA,Cerrado,FEMALE,ADULT,31
CE_09_PANA,0,26511.49,26.51,21,1262.45,1.26,PANA,Cerrado,FEMALE,ADULT,21
CE_09_PANA,1,16423.32,16.42,15,1094.89,1.09,PANA,Cerrado,FEMALE,ADULT,15
CE_09_PANA,2,10336.55,10.34,13,795.12,0.8,PANA,Cerrado,FEMALE,ADULT,13
CE_09_PANA,3,22146.35,22.15,23,962.88,0.96,PANA,Cerrado,FEMALE,ADULT,23
CE_09_PANA,4,40077.42,40.08,55,728.68,0.73,PANA,Cerrado,FEMALE,ADULT,55
CE_09_PANA,5,38421.25,38.42,45,853.81,0.85,PANA,Cerrado,FEMALE,ADULT,45
CE_09_PANA,6,13105.33,13.11,22,595.7,0.6,PANA,Cerrado,FEMALE,ADULT,22
CE_09_PANA,7,4149.2,4.15,8,518.65,0.52,PANA,Cerrado,FEMALE,ADULT,8
CE_09_PANA,8,2739.52,2.74,5,547.9,0.55,PANA,Cerrado,FEMALE,ADULT,5
CE_09_PANA,9,1733.45,1.73,4,433.36,0.43,PANA,Cerrado,FEMALE,ADULT,4
CE_09_PANA,10,2388.49,2.39,7,341.21,0.34,PANA,Cerrado,FEMALE,ADULT,7
CE_09_PANA,11,2519.66,2.52,5,503.93,0.5,PANA,Cerrado,FEMALE,ADULT,5
CE_09_PANA,12,845.16,0.85,2,422.58,0.42,PANA,Cerrado,FEMALE,ADULT,2
CE_09_PANA,13,3101.15,3.1,5,620.23,0.62,PANA,Cerrado,FEMALE,ADULT,5
CE_09_PANA,14,743.86,0.74,2,371.93,0.37,PANA,Cerrado,FEMALE,ADULT,2
CE_09_PANA,15,0.0,0.0,1,0.0,0.0,PANA,Cerrado,FEMALE,ADULT,1
CE_09_PANA,16,3127.56,3.13,4,781.89,0.78,PANA,Cerrado,FEMALE,ADULT,4
CE_09_PANA,17,20875.47,20.88,29,719.84,0.72,PANA,Cerrado,FEMALE,ADULT,29
CE_09_PANA,18,42455.61,42.46,58,731.99,0.73,PANA,Cerrado,FEMALE,ADULT,58
CE_09_PANA,19,39873.42,39.87,49,813.74,0.81,PANA,Cerrado,FEMALE,ADULT,49
CE_09_PANA,20,40629.69,40.63,41,990.97,0.99,PANA,Cerrado,FEMALE,ADULT,41
CE_09_PANA,21,29418.69,29.42,30,980.62,0.98,PANA,Cerrado,FEMALE,ADULT,30
CE_09_PANA,22,36414.26,36.41,40,910.36,0.91,PANA,Cerrado,FEMALE,ADULT,40
CE_09_PANA,23,32144.78,32.14,27,1190.55,1.19,PANA,Cerrado,FEMALE,ADULT,27
CE_10_ELIS,0,12286.64,12.29,10,1228.66,1.23,ELIS,Cerrado,FEMALE,SUB-ADULT,10
CE_10_ELIS,1,10866.65,10.87,11,987.88,0.99,ELIS,Cerrado,FEMALE,SUB-ADULT,11
CE_10_ELIS,2,9696.45,9.7,10,969.65,0.97,ELIS,Cerrado,FEMALE,SUB-ADULT,10
CE_10_ELIS,3,7965.21,7.97,6,1327.54,1.33,ELIS,Cerrado,FEMALE,SUB-ADULT,6
CE_10_ELIS,4,18222.19,18.22,12,1518.52,1.52,ELIS,Cerrado,FEMALE,SUB-ADULT,12
CE_10_ELIS,5,20687.69,20.69,12,1723.97,1.72,ELIS,Cerrado,FEMALE,SUB-ADULT,12
CE_10_ELIS,6,20503.55,20.5,12,1708.63,1.71,ELIS,Cerrado,FEMALE,SUB-ADULT,12
CE_10_ELIS,7,5254.89,5.25,6,875.82,0.88,ELIS,Cerrado,FEMALE,SUB-ADULT,6
CE_10_ELIS,8,1006.51,1.01,2,503.26,0.5,ELIS,Cerrado,FEMALE,SUB-ADULT,2
CE_10_ELIS,12,955.25,0.96,2,477.62,0.48,ELIS,Cerrado,FEMALE,SUB-ADULT,2
CE_10_ELIS,15,0.0,0.0,1,0.0,0.0,ELIS,Cerrado,FEMALE,SUB-ADULT,1
CE_10_ELIS,17,2720.75,2.72,3,906.92,0.91,ELIS,Cerrado,FEMALE,SUB-ADULT,3
CE_10_ELIS,18,23050.63,23.05,14,1646.47,1.65,ELIS,Cerrado,FEMALE,SUB-ADULT,14
CE_10_ELIS,19,17307.73,17.31,14,1236.27,1.24,ELIS,Cerrado,FEMALE,SUB-ADULT,14
CE_10_ELIS,20,8528.63,8.53,10,852.86,0.85,ELIS,Cerrado,FEMALE,SUB-ADULT,10
CE_10_ELIS,21,23219.25,23.22,18,1289.96,1.29,ELIS,Cerrado,FEMALE,SUB-ADULT,18
CE_10_ELIS,22,12350.16,12.35,11,1122.74,1.12,ELIS,Cerrado,FEMALE,SUB-ADULT,11
CE_10_ELIS,23,10456.81,10.46,10,1045.68,1.05,ELIS,Cerrado,FEMALE,SUB-ADULT,10
CE_11_ZACA,0,112991.5,112.99,126,896.76,0.9,ZACA,Cerrado,FEMALE,ADULT,126
CE_11_ZACA,1,113998.62,114.0,127,897.63,0.9,ZACA,Cerrado,FEMALE,ADULT,127
CE_11_ZACA,2,104618.12,104.62,126,830.3,0.83,ZACA,Cerrado,FEMALE,ADULT,126
CE_11_ZACA,3,90751.31,90.75,125,726.01,0.73,ZACA,Cerrado,FEMALE,ADULT,125
CE_11_ZACA,4,70747.53,70.75,123,575.18,0.58,ZACA,Cerrado,FEMALE,ADULT,123
CE_11_ZACA,5,47072.01,47.07,107,439.93,0.44,ZACA,Cerrado,FEMALE,ADULT,107
CE_11_ZACA,6,39638.79,39.64,108,367.03,0.37,ZACA,Cerrado,FEMALE,ADULT,108
CE_11_ZACA,7,34673.94,34.67,100,346.74,0.35,ZACA,Cerrado,FEMALE,ADULT,100
CE_11_ZACA,8,32988.58,32.99,97,340.09,0.34,ZACA,Cerrado,FEMALE,ADULT,97
CE_11_ZACA,9,33091.26,33.09,96,344.7,0.34,ZACA,Cerrado,FEMALE,ADULT,96
CE_11_ZACA,10,33239.98,33.24,97,342.68,0.34,ZACA,Cerrado,FEMALE,ADULT,97
CE_11_ZACA,11,35283.73,35.28,105,336.04,0.34,ZACA,Cerrado,FEMALE,ADULT,105
CE_11_ZACA,12,42853.63,42.85,116,369.43,0.37,ZACA,Cerrado,FEMALE,ADULT,116
CE_11_ZACA,13,40306.61,40.31,111,363.12,0.36,ZACA,Cerrado,FEMALE,ADULT,111
CE_11_ZACA,14,35673.95,35.67,107,333.4,0.33,ZACA,Cerrado,FEMALE,ADULT,107
CE_11_ZACA,15,34482.29,34.48,104,331.56,0.33,ZACA,Cerrado,FEMALE,ADULT,104
CE_11_ZACA,16,34760.85,34.76,96,362.09,0.36,ZACA,Cerrado,FEMALE,ADULT,96
CE_11_ZACA,17,40680.79,40.68,105,387.44,0.39,ZACA,Cerrado,FEMALE,ADULT,105
CE_11_ZACA,18,54212.45,54.21,116,467.35,0.47,ZACA,Cerrado,FEMALE,ADULT,116
CE_11_ZACA,19,85148.36,85.15,123,692.26,0.69,ZACA,Cerrado,FEMALE,ADULT,123
CE_11_ZACA,20,108476.36,108.48,126,860.92,0.86,ZACA,Cerrado,FEMALE,ADULT,126
CE_11_ZACA,21,119060.03,119.06,125,952.48,0.95,ZACA,Cerrado,FEMALE,ADULT,125
CE_11_ZACA,22,119559.84,119.56,125,956.48,0.96,ZACA,Cerrado,FEMALE,ADULT,125
CE_11_ZACA,23,118675.18,118.68,129,919.96,0.92,ZACA,Cerrado,FEMALE,ADULT,129
CE_13_SULI,0,44684.12,44.68,57,783.93,0.78,SULI,Cerrado,FEMALE,ADULT,57
CE_13_SULI,1,37659.75,37.66,55,684.72,0.68,SULI,Cerrado,FEMALE,ADULT,55
CE_13_SULI,2,39403.09,39.4,54,729.69,0.73,SULI,Cerrado,FEMALE,ADULT,54
CE_13_SULI,3,42717.86,42.72,55,776.69,0.78,SULI,Cerrado,FEMALE,ADULT,55
CE_13_SULI,4,38219.98,38.22,49,780.0,0.78,SULI,Cerrado,FEMALE,ADULT,49
CE_13_SULI,5,28352.31,28.35,50,567.05,0.57,SULI,Cerrado,FEMALE,ADULT,50
CE_13_SULI,6,25262.9,25.26,47,537.51,0.54,SULI,Cerrado,FEMALE,ADULT,47
CE_13_SULI,7,25435.51,25.44,47,541.18,0.54,SULI,Cerrado,FEMALE,ADULT,47
CE_13_SULI,8,25359.22,25.36,45,563.54,0.56,SULI,Cerrado,FEMALE,ADULT,45
CE_13_SULI,9,25704.69,25.7,46,558.8,0.56,SULI,Cerrado,FEMALE,ADULT,46
CE_13_SULI,10,23432.17,23.43,43,544.93,0.54,SULI,Cerrado,FEMALE,ADULT,43
CE_13_SULI,11,25108.02,25.11,44,570.64,0.57,SULI,Cerrado,FEMALE,ADULT,44
CE_13_SULI,12,25344.55,25.34,45,563.21,0.56,SULI,Cerrado,FEMALE,ADULT,45
CE_13_SULI,13,24289.76,24.29,43,564.88,0.56,SULI,Cerrado,FEMALE,ADULT,43
CE_13_SULI,14,23123.61,23.12,43,537.76,0.54,SULI,Cerrado,FEMALE,ADULT,43
CE_13_SULI,15,26036.07,26.04,45,578.58,0.58,SULI,Cerrado,FEMALE,ADULT,45
CE_13_SULI,16,25024.58,25.02,43,581.97,0.58,SULI,Cerrado,FEMALE,ADULT,43
CE_13_SULI,17,23708.24,23.71,43,551.35,0.55,SULI,Cerrado,FEMALE,ADULT,43
CE_13_SULI,18,31779.12,31.78,46,690.85,0.69,SULI,Cerrado,FEMALE,ADULT,46
CE_13_SULI,19,39633.79,39.63,48,825.7,0.83,SULI,Cerrado,FEMALE,ADULT,48
CE_13_SULI,20,42331.98,42.33,48,881.92,0.88,SULI,Cerrado,FEMALE,ADULT,48
CE_13_SULI,21,46076.04,46.08,50,921.52,0.92,SULI,Cerrado,FEMALE,ADULT,50
CE_13_SULI,22,44384.6,44.38,53,837.45,0.84,SULI,Cerrado,FEMALE,ADULT,53
CE_13_SULI,23,47810.51,47.81,57,838.78,0.84,SULI,Cerrado,FEMALE,ADULT,57
CE_15_KURUKA,0,96545.72,96.55,71,1359.8,1.36,KURUKA,Cerrado,MALE,ADULT,71
CE_15_KURUKA,1,88712.66,88.71,69,1285.69,1.29,KURUKA,Cerrado,MALE,ADULT,69
CE_15_KURUKA,2,96175.34,96.18,69,1393.85,1.39,KURUKA,Cerrado,MALE,ADULT,69
CE_15_KURUKA,3,89718.66,89.72,68,1319.39,1.32,KURUKA,Cerrado,MALE,ADULT,68
CE_15_KURUKA,4,86469.74,86.47,68,1271.61,1.27,KURUKA,Cerrado,MALE,ADULT,68
CE_15_KURUKA,5,68260.16,68.26,66,1034.24,1.03,KURUKA,Cerrado,MALE,ADULT,66
CE_15_KURUKA,6,55813.35,55.81,66,845.66,0.85,KURUKA,Cerrado,MALE,ADULT,66
CE_15_KURUKA,7,58514.09,58.51,69,848.03,0.85,KURUKA,Cerrado,MALE,ADULT,69
CE_15_KURUKA,8,55271.59,55.27,66,837.45,0.84,KURUKA,Cerrado,MALE,ADULT,66
CE_15_KURUKA,9,58159.66,58.16,68,855.29,0.86,KURUKA,Cerrado,MALE,ADULT,68
CE_15_KURUKA,10,55660.86,55.66,68,818.54,0.82,KURUKA,Cerrado,MALE,ADULT,68
CE_15_KURUKA,11,53713.87,53.71,68,789.91,0.79,KURUKA,Cerrado,MALE,ADULT,68
CE_15_KURUKA,12,55357.3,55.36,65,851.65,0.85,KURUKA,Cerrado,MALE,ADULT,65
CE_15_KURUKA,13,56560.09,56.56,65,870.16,0.87,KURUKA,Cerrado,MALE,ADULT,65
CE_15_KURUKA,14,56761.5,56.76,65,873.25,0.87,KURUKA,Cerrado,MALE,ADULT,65
CE_15_KURUKA,15,56111.86,56.11,65,863.26,0.86,KURUKA,Cerrado,MALE,ADULT,65
CE_15_KURUKA,16,55896.17,55.9,66,846.91,0.85,KURUKA,Cerrado,MALE,ADULT,66
CE_15_KURUKA,17,56708.77,56.71,66,859.22,0.86,KURUKA,Cerrado,MALE,ADULT,66
CE_15_KURUKA,18,61699.49,61.7,70,881.42,0.88,KURUKA,Cerrado,MALE,ADULT,70
CE_15_KURUKA,19,63760.84,63.76,72,885.57,0.89,KURUKA,Cerrado,MALE,ADULT,72
CE_15_KURUKA,20,75399.66,75.4,71,1061.97,1.06,KURUKA,Cerrado,MALE,ADULT,71
CE_15_KURUKA,21,74970.94,74.97,69,1086.54,1.09,KURUKA,Cerrado,MALE,ADULT,69
CE_15_KURUKA,22,80050.26,80.05,70,1143.58,1.14,KURUKA,Cerrado,MALE,ADULT,70
CE_15_KURUKA,23,84726.83,84.73,70,1210.38,1.21,KURUKA,Cerrado,MALE,ADULT,70
CE_17_ARNO,0,190570.2,190.57,246,774.68,0.77,ARNO,Cerrado,MALE,ADULT,246
CE_17_ARNO,1,182335.33,182.34,245,744.23,0.74,ARNO,Cerrado,MALE,ADULT,245
CE_17_ARNO,2,198605.59,198.61,246,807.34,0.81,ARNO,Cerrado,MALE,ADULT,246
CE_17_ARNO,3,191763.49,191.76,247,776.37,0.78,ARNO,Cerrado,MALE,ADULT,247
CE_17_ARNO,4,199683.9,199.68,238,839.01,0.84,ARNO,Cerrado,MALE,ADULT,238
CE_17_ARNO,5,230673.52,230.67,241,957.15,0.96,ARNO,Cerrado,MALE,ADULT,241
CE_17_ARNO,6,215963.2,215.96,233,926.88,0.93,ARNO,Cerrado,MALE,ADULT,233
CE_17_ARNO,7,213562.3,213.56,239,893.57,0.89,ARNO,Cerrado,MALE,ADULT,239
CE_17_ARNO,8,216967.58,216.97,240,904.03,0.9,ARNO,Cerrado,MALE,ADULT,240
CE_17_ARNO,9,206174.63,206.17,234,881.09,0.88,ARNO,Cerrado,MALE,ADULT,234
CE_17_ARNO,10,215423.85,215.42,234,920.61,0.92,ARNO,Cerrado,MALE,ADULT,234
CE_17_ARNO,11,216647.77,216.65,239,906.48,0.91,ARNO,Cerrado,MALE,ADULT,239
CE_17_ARNO,12,210985.65,210.99,231,913.36,0.91,ARNO,Cerrado,MALE,ADULT,231
CE_17_ARNO,13,200283.71,200.28,229,874.6,0.87,ARNO,Cerrado,MALE,ADULT,229
CE_17_ARNO,14,193074.57,193.07,230,839.45,0.84,ARNO,Cerrado,MALE,ADULT,230
CE_17_ARNO,15,193808.12,193.81,231,839.0,0.84,ARNO,Cerrado,MALE,ADULT,231
CE_17_ARNO,16,208080.03,208.08,231,900.78,0.9,ARNO,Cerrado,MALE,ADULT,231
CE_17_ARNO,17,226788.3,226.79,238,952.89,0.95,ARNO,Cerrado,MALE,ADULT,238
CE_17_ARNO,18,209456.01,209.46,238,880.07,0.88,ARNO,Cerrado,MALE,ADULT,238
CE_17_ARNO,19,207031.87,207.03,247,838.19,0.84,ARNO,Cerrado,MALE,ADULT,247
CE_17_ARNO,20,212676.7,212.68,245,868.07,0.87,ARNO,Cerrado,MALE,ADULT,245
CE_17_ARNO,21,196847.94,196.85,245,803.46,0.8,ARNO,Cerrado,MALE,ADULT,245
CE_17_ARNO,22,190513.83,190.51,244,780.79,0.78,ARNO,Cerrado,MALE,ADULT,244
CE_17_ARNO,23,196252.34,196.25,244,804.31,0.8,ARNO,Cerrado,MALE,ADULT,244
CE_21_ZEMARIA,0,820648.96,820.65,393,2088.17,2.09,ZEMARIA,Cerrado,MALE,SUB-ADULT,393
CE_21_ZEMARIA,1,846285.89,846.29,404,2094.77,2.09,ZEMARIA,Cerrado,MALE,SUB-ADULT,404
CE_21_ZEMARIA,2,790246.43,790.25,389,2031.48,2.03,ZEMARIA,Cerrado,MALE,SUB-ADULT,389
CE_21_ZEMARIA,3,785258.21,785.26,407,1929.38,1.93,ZEMARIA,Cerrado,MALE,SUB-ADULT,407
CE_21_ZEMARIA,4,679539.64,679.54,393,1729.11,1.73,ZEMARIA,Cerrado,MALE,SUB-ADULT,393
CE_21_ZEMARIA,5,643650.9,643.65,392,1641.97,1.64,ZEMARIA,Cerrado,MALE,SUB-ADULT,392
CE_21_ZEMARIA,6,587493.67,587.49,377,1558.34,1.56,ZEMARIA,Cerrado,MALE,SUB-ADULT,377
CE_21_ZEMARIA,7,519683.9,519.68,372,1397.0,1.4,ZEMARIA,Cerrado,MALE,SUB-ADULT,372
CE_21_ZEMARIA,8,505836.67,505.84,362,1397.34,1.4,ZEMARIA,Cerrado,MALE,SUB-ADULT,362
CE_21_ZEMARIA,9,524062.86,524.06,355,1476.23,1.48,ZEMARIA,Cerrado,MALE,SUB-ADULT,355
CE_21_ZEMARIA,10,504867.16,504.87,342,1476.22,1.48,ZEMARIA,Cerrado,MALE,SUB-ADULT,342
CE_21_ZEMARIA,11,530313.57,530.31,330,1607.01,1.61,ZEMARIA,Cerrado,MALE,SUB-ADULT,330
CE_21_ZEMARIA,12,486571.19,486.57,327,1487.99,1.49,ZEMARIA,Cerrado,MALE,SUB-ADULT,327
CE_21_ZEMARIA,13,530921.39,530.92,338,1570.77,1.57,ZEMARIA,Cerrado,MALE,SUB-ADULT,338
CE_21_ZEMARIA,14,503869.73,503.87,326,1545.61,1.55,ZEMARIA,Cerrado,MALE,SUB-ADULT,326
CE_21_ZEMARIA,15,467534.45,467.53,329,1421.08,1.42,ZEMARIA,Cerrado,MALE,SUB-ADULT,329
CE_21_ZEMARIA,16,500327.72,500.33,334,1497.99,1.5,ZEMARIA,Cerrado,MALE,SUB-ADULT,334
CE_21_ZEMARIA,17,541114.17,541.11,346,1563.91,1.56,ZEMARIA,Cerrado,MALE,SUB-ADULT,346
CE_21_ZEMARIA,18,597050.79,597.05,357,1672.41,1.67,ZEMARIA,Cerrado,MALE,SUB-ADULT,357
CE_21_ZEMARIA,19,720256.9,720.26,386,1865.95,1.87,ZEMARIA,Cerrado,MALE,SUB-ADULT,386
CE_21_ZEMARIA,20,785499.19,785.5,387,2029.71,2.03,ZEMARIA,Cerrado,MALE,SUB-ADULT,387
CE_21_ZEMARIA,21,821609.59,821.61,397,2069.55,2.07,ZEMARIA,Cerrado,MALE,SUB-ADULT,397
CE_21_ZEMARIA,22,801994.23,801.99,390,2056.4,2.06,ZEMARIA,Cerrado,MALE,SUB-ADULT,390
CE_21_ZEMARIA,23,816476.16,816.48,394,2072.27,2.07,ZEMARIA,Cerrado,MALE,SUB-ADULT,394
CE_22_ZEFA,0,86853.64,86.85,80,1085.67,1.09,ZEFA,Cerrado,FEMALE,ADULT-OLD,80
CE_22_ZEFA,1,95391.49,95.39,85,1122.25,1.12,ZEFA,Cerrado,FEMALE,ADULT-OLD,85
CE_22_ZEFA,2,80756.29,80.76,82,984.83,0.98,ZEFA,Cerrado,FEMALE,ADULT-OLD,82
CE_22_ZEFA,3,93061.75,93.06,84,1107.88,1.11,ZEFA,Cerrado,FEMALE,ADULT-OLD,84
CE_22_ZEFA,4,79362.3,79.36,81,979.78,0.98,ZEFA,Cerrado,FEMALE,ADULT-OLD,81
CE_22_ZEFA,5,63851.47,63.85,80,798.14,0.8,ZEFA,Cerrado,FEMALE,ADULT-OLD,80
CE_22_ZEFA,6,65433.41,65.43,79,828.27,0.83,ZEFA,Cerrado,FEMALE,ADULT-OLD,79
CE_22_ZEFA,7,71241.19,71.24,83,858.33,0.86,ZEFA,Cerrado,FEMALE,ADULT-OLD,83
CE_22_ZEFA,8,77523.73,77.52,80,969.05,0.97,ZEFA,Cerrado,FEMALE,ADULT-OLD,80
CE_22_ZEFA,9,80346.21,80.35,85,945.25,0.95,ZEFA,Cerrado,FEMALE,ADULT-OLD,85
CE_22_ZEFA,10,72418.95,72.42,79,916.7,0.92,ZEFA,Cerrado,FEMALE,ADULT-OLD,79
CE_22_ZEFA,11,76347.51,76.35,83,919.85,0.92,ZEFA,Cerrado,FEMALE,ADULT-OLD,83
CE_22_ZEFA,12,66541.68,66.54,78,853.1,0.85,ZEFA,Cerrado,FEMALE,ADULT-OLD,78
CE_22_ZEFA,13,56941.75,56.94,73,780.02,0.78,ZEFA,Cerrado,FEMALE,ADULT-OLD,73
CE_22_ZEFA,14,67830.9,67.83,80,847.89,0.85,ZEFA,Cerrado,FEMALE,ADULT-OLD,80
